,.TR15GSPAU,.TR15GSPBK,.TR15GSPCS,.TR15GSPDF,.TR15GSPE,.TR15GSPFBT,.TR15GSPFDGR,.TR15GSPHC,.TR15GSPHHPE,.TR15GSPHR,.TR15GSPIC,.TR15GSPINSC,.TR15GSPIS,.TR15GSPLP,.TR15GSPM,.TR15GSPME,.TR15GSPMS,.TR15GSPPHB,.TR15GSPREC,.TR15GSPSEQP,.TR15GSPTEHW,.TR15GSPTRN,.TR15GSPTS,.TR15GSPU,gamma_op
2009-04-03,0.0003825241327581148,0.0002667768089861088,0.001028091329109057,0.00025439812510130873,0.0009192482358072254,0.6540757011361649,0.3149518954114521,0.0011683061707643324,0.0064612082981131335,0.0011772655329295853,0.0005963851164010308,0.0005223903776138193,0.0011131999700670844,0.0005332504068253524,0.0006390700688119902,0.0007223845757343781,0.000629395262172143,0.009120199952244792,0.00041755488851682966,0.0007472619256509785,0.0007555619742902918,0.0005905980579043383,0.0014410785980585872,0.0014862536445227935,2
2009-04-10,0.0004252868102175915,0.00027960666160842745,0.0010740553255872457,0.00026880951406678795,0.0009418953700340691,0.650681378212961,0.3178764391690729,0.0011617503624003634,0.006570766316222266,0.001221192429661946,0.0006100951749989534,0.0005402166655934235,0.001166401305981274,0.0005663888485807134,0.0006641158371633049,0.0007695109139302933,0.000659982090135756,0.008837258360605636,0.00048720166970811794,0.000771299957522238,0.0008020058765617219,0.0006263825371732919,0.0014978151095014084,0.0015001454807113273,2
2009-04-17,0.0004823614361829129,0.00031128986443355004,0.0011040125191735218,0.0002958019657499872,0.0009378114881230759,0.6548943893084546,0.31323142945727084,0.0012139483526336261,0.006564887038482638,0.0012171141859418776,0.0006353958679752428,0.0005754288716392744,0.0011948029229910673,0.0005820149848021714,0.0006735273517001684,0.0007789061723851661,0.0006939348624929161,0.0088769085419106,0.0005139419596401002,0.0007818323894587008,0.000812610972162465,0.0006361426002589185,0.00148885039121967,0.0015026564949168905,2
2009-04-24,0.00048437658189037693,0.0003289466779692863,0.0011364133508601987,0.0003026182341981158,0.0009288282828838109,0.6557761266453902,0.3118470630980125,0.0012571983222483733,0.00680316669580144,0.0012491988694204757,0.0006525956924437302,0.0005851428266067255,0.0011905144812517543,0.0006088466222139258,0.0006832276373924264,0.0008067316080999555,0.0007013716400782266,0.008913632931724997,0.0005405232495191209,0.0007789558560742621,0.000823663993232756,0.000651742791460597,0.0014656362726303603,0.0014834776385961807,2
2009-05-01,0.00020948107830427807,0.00015955977705613437,0.0005298978326884144,0.00014747125414884795,0.0004878242614498379,0.6261484609425575,0.355964668650961,0.0006609085020218624,0.0028878869366779068,0.0005886690849241961,0.0003317750821895701,0.0003053433722717317,0.0006844013967526154,0.00028531596002448305,0.00033503807673964346,0.00037056990271177107,0.00033934780409029114,0.0060399582808850095,0.00023257600445848,0.00042858177887770705,0.00045156897700819165,0.00035812407506031086,0.0010237122045562118,0.0010288587635840247,2
2009-05-08,0.00021444631706040582,0.00014463850089750335,0.000528400850736303,0.0001420937239493795,0.00048676121477490326,0.6193595184925627,0.36297330882194434,0.0006602987976021444,0.0028390493376406847,0.0005580406015117656,0.00033186853881411537,0.00029707468710945775,0.0006629148366020648,0.000278943532707596,0.0003350957337495931,0.0003917634470555805,0.0003260208367376675,0.005963444481715385,0.00021460399925995948,0.00042402896686001844,0.00045649380542701115,0.0003442599606890912,0.0010181785287103754,0.0010487519858819047,2
2009-05-15,0.00022250924349395804,0.00018272411162500532,0.0005207016850081928,0.0001682955459594739,0.0005164402675537137,0.6293303801086327,0.3527583013989471,0.000696165888442566,0.0028504364593449475,0.0005629702688387102,0.00034787535177077265,0.0003378943032298059,0.0006417715536800107,0.000275946757516098,0.00034222768001853884,0.00041066391304386834,0.0003183815178338328,0.0060581263176052525,0.00022927328095952263,0.00039963862503452485,0.00043798875962252774,0.0003577916122518108,0.0009819583137541813,0.0010515370358329073,2
2009-05-22,0.00019628420346937817,0.00015852357326206302,0.0005005633079664798,0.0001492325979169939,0.00048331245453710805,0.6409037740737519,0.34164583130450143,0.000675890603449592,0.0028208027727833107,0.0005417019509336982,0.00032310106207719376,0.0003063832694234738,0.0006407955838716071,0.00024895860829844305,0.0003260423384363133,0.0003775717610240383,0.00030130394782766775,0.006080766126802453,0.00020197872678330098,0.00039103990968895744,0.0004274836768659052,0.000328502118590518,0.0009675405095235719,0.001002615518214622,2
2009-05-29,0.0001125364917766527,6.863896077622571e-05,0.00028542442787029155,6.647880370033439e-05,0.00030103800233261414,0.5847532959577272,0.4066288939672439,0.00026035389202944646,0.0008981945618136281,0.00032674707242678815,0.0001560738458084316,0.0001336496124733355,0.00046884811879778585,0.00014866463024803015,0.00017741232311288373,0.00017608172114269658,0.00019452761952254427,0.0027178403484802473,0.00010881378462132465,0.0002771523395797672,0.00026667254823365197,0.0001587699767469494,0.0008177923817094656,0.0004960986118258464,2
2009-06-05,0.00011781771211915717,7.145461383464957e-05,0.0002843767879733565,6.957871351158791e-05,0.00031285751539460464,0.5854252119831906,0.4058167359559111,0.0002660586283716996,0.0008821575960604588,0.0003353844726601665,0.00015897058940032052,0.0001351195170150664,0.0004852091877510254,0.00015535276473721562,0.00018054146954107515,0.00017583937886845655,0.00019684545726945347,0.002738922045050146,0.00011540188141761637,0.00029074731564114186,0.000275822716167302,0.0001655213018630359,0.0008370398315455893,0.0005070325647051837,2
