,.TR15GSPA,.TR15GSPD,.TR15GSPE,.TR15GSPF,.TR15GSPI,.TR15GSPL,.TR15GSPM,.TR15GSPREC,.TR15GSPS,.TR15GSPT,.TR15GSPU
2011-04-01,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-04-08,0.09092444256145328,0.09043153953276073,0.09066468678060574,0.09031122208100645,0.09130936911615277,0.0927603275055554,0.09129175844924968,0.09158371013455052,0.09039832423481985,0.08915821431757555,0.09116640528627004
2011-04-15,0.09147595429278327,0.09032231873218698,0.09084312576822307,0.09028685573050567,0.09035589759808936,0.09347646091218406,0.09168092263959958,0.09013963649876436,0.09118698781758716,0.08906089020241018,0.09117094980766623
2011-04-22,0.09316250271369024,0.09081001803210721,0.08825753774278963,0.08898001811565025,0.08982125747751683,0.09372010319373032,0.08993037390107227,0.0924724272438005,0.0931774130930504,0.08827995522387468,0.09138839326271778
2011-04-29,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-05-06,0.091676569224539,0.09026459327750556,0.09073702813917876,0.09065080231115065,0.09144686583145709,0.09095473619130404,0.09011770310637411,0.09129806316172369,0.0907782066805416,0.0905203281006658,0.09155510397555976
2011-05-13,0.09358596467088122,0.09094714250633514,0.08571289205356823,0.09053791344647154,0.09128273779052665,0.0925182116925099,0.08834127665891123,0.09080001264326798,0.09214536479238675,0.09097299578896433,0.09315548795617715
2011-05-20,0.09495147469465365,0.09168676835775386,0.08452004068368851,0.08873355304420819,0.09039016193317828,0.09294825256998174,0.08699404897315857,0.09051334469920658,0.09395413907542274,0.09071239632443134,0.09459581964431665
2011-05-27,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-06-03,0.08994017788837443,0.09079233102324234,0.09268538451131339,0.09076951456501693,0.09051642213705101,0.09083181942616009,0.09246653835330008,0.09195215507420128,0.09005253425968662,0.09043064086705527,0.08956248189459833
2011-06-10,0.09076840720735437,0.08987002687232752,0.09347136176046075,0.09016977844784874,0.08976560563257163,0.09049123469716402,0.09164039553031893,0.09252834467812122,0.0901945631793838,0.09069947646327552,0.09040080553117354
2011-06-17,0.09152946472927224,0.08931358655895522,0.09328516961538044,0.08973377164243763,0.08948944462447739,0.09084262735176153,0.09255065898310359,0.0907184916355825,0.09103091373072317,0.08966529996745347,0.09184057116085284
2011-06-24,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-07-01,0.09069839140831694,0.09243589872143214,0.08983426134681981,0.0899942343671102,0.09128538046753579,0.09074251627015721,0.09307385193422546,0.09047654402113085,0.08952929466835595,0.09149436141509411,0.09043526537982145
2011-07-08,0.08954315740146933,0.09332410152845519,0.09153856699743361,0.09040580935513866,0.09229207844023375,0.09015616647951866,0.09346137748047557,0.09013240007547495,0.08757575056995899,0.09269306825570693,0.08887752341613435
2011-07-15,0.0888197981107381,0.09365342523095171,0.09191109698933753,0.0892234428435198,0.0917559884143191,0.08948325807638148,0.09395026356578323,0.09163104137661589,0.08784591787759821,0.09358236703368987,0.08814340048106506
2011-07-22,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-07-29,0.09025606519985187,0.09087488678538269,0.09236257936450121,0.09200020757168378,0.09019125416531182,0.08920207202475484,0.09009055187309399,0.09189586608884506,0.09030865895930054,0.09231505698753845,0.09050280097973547
2011-08-05,0.08992801596553518,0.09121160519923438,0.09177209938291332,0.09239105202602463,0.08818469065545567,0.08895770974845826,0.08939358772081465,0.09200419781403683,0.09139707552184327,0.09261437837368496,0.09214558759199877
2011-08-12,0.09015369928179158,0.09026792907769517,0.08892594785275487,0.09059125862210243,0.08693497983716895,0.09315814239480899,0.08727682290949852,0.0874878282902875,0.09613216981568819,0.09363185070151045,0.09543937121669338
2011-08-19,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
