,.TRXFLDHDTE1,.TRXFLDHDTF1,.TRXFLDHDTF4,.TRXFLDHDTH2,.TRXFLDHDTI1,.TRXFLDHDTI2,.TRXFLDHDTI4,.TRXFLDHDTM2,.TRXFLDHDTM3,.TRXFLDHDTN1,.TRXFLDHDTT1,.TRXFLDHDTU1,.TRXFLDHDTY2,.TRXFLDHDTY3,.TRXFLDHDTY4,.TRXFLDHDTA1,.TRXFLDHDTE2,.TRXFLDHDTH1,.TRXFLDHDTM1,.TRXFLDHDTN2,.TRXFLDHDTT2,.TRXFLDHDTY1,gamma_op
2016-04-08,0.03692930517394915,0.013376202568934528,0.016932904229279844,0.6951758777321095,0.019497116338181193,0.016920468133225293,0.013057478271958904,0.007322616337866052,0.03576232770209838,0.017278176437490127,0.01591550934453402,0.011383261341876227,0.03320692877661879,0.024359324054101773,0.04288250355777672,,,,,,,,2
2016-04-15,0.036185721595314996,0.012829065168333846,0.016805736206170877,0.7005594758442197,0.019580979518424774,0.016640088782584314,0.012996345958060054,0.0071790727609981975,0.034685220957997524,0.01770579208036782,0.014372970178972726,0.011305698809811398,0.0331258249331762,0.024042531968049244,0.04198547523751826,,,,,,,,2
2016-04-22,0.036764290031142226,0.013341474019595305,0.017124585882155305,0.6956290674102172,0.01975864441206869,0.016941220764839882,0.013023950192036848,0.007310169067541652,0.03562962130459,0.01792546123477327,0.014585283776900304,0.011394731793930678,0.03292320538675869,0.024313840008557495,0.04333445471489257,,,,,,,,2
2016-04-29,0.03705152476313126,0.014114803575360525,0.01747951836808952,0.6918261307565615,0.019618017904581692,0.017319892234927754,0.013129758077972006,0.007453850587623844,0.035155170379302304,0.01823934719248396,0.014380277898911529,0.011383687603785941,0.033785619855505794,0.02395917245255935,0.04510322834920306,,,,,,,,2
2016-05-06,0.03815569669061546,0.013122340374147223,0.01950057238262723,0.48001230096162595,0.02840537790066395,0.024678674075694358,0.015911513024043783,0.004900049697129455,0.04264846500789494,0.017502432848278238,0.008917538591089957,0.012046176032984857,0.0720020303856666,0.062276641560635844,0.15992019046690192,,,,,,,,2
2016-05-13,0.03817553515647284,0.012795650363815025,0.01924955014833031,0.4839407959040241,0.028527747668053317,0.02477088367399895,0.016191272693888505,0.004848571409568137,0.04194609009026519,0.017437972689203884,0.008722138502527397,0.01243619452168976,0.07243728354052462,0.06188524430316409,0.15663506933447396,,,,,,,,2
2016-05-20,0.03896170243006125,0.01272710327258764,0.019072400800125306,0.48025536116125406,0.029165211249569424,0.02470125605547609,0.01624901145724557,0.004777816330034006,0.041967132457030154,0.017774811667244893,0.008909853804497552,0.01248294563913993,0.07148745608046378,0.06282379099281643,0.1586441466024538,,,,,,,,2
2016-05-27,0.03958108153084979,0.013142227310183878,0.019399571788484424,0.47099335861978686,0.029106836811897217,0.025477123762276403,0.01662834562465394,0.00494208904984792,0.042862792712776654,0.017783946036610175,0.00910823810926971,0.012730761188672045,0.0715628524323196,0.0631305177037469,0.16355025731862452,,,,,,,,2
2016-06-03,0.023550865380894653,0.013472239253243298,0.03347377472968304,0.3070888927264227,0.04688605524237087,0.02633539515381792,0.02225602971652045,0.0031923227681245753,0.07673220251408072,0.01939230964823209,0.009228840285712789,0.012077822952280277,0.15040986229707498,0.03512814281838685,0.2207752445131547,,,,,,,,2
2016-06-10,0.023795154226452574,0.013424534426212272,0.03374120213294894,0.30413768878845937,0.047597421100663805,0.026516398528170972,0.02225737570021332,0.003201321744163485,0.07579495675148933,0.019387614756566456,0.00943391826048976,0.012081376955586686,0.14973771102112046,0.034971449217745455,0.22392187638971714,,,,,,,,2
