,.TRXFLDHDTE1,.TRXFLDHDTF1,.TRXFLDHDTF4,.TRXFLDHDTH2,.TRXFLDHDTI1,.TRXFLDHDTI2,.TRXFLDHDTI4,.TRXFLDHDTM2,.TRXFLDHDTM3,.TRXFLDHDTN1,.TRXFLDHDTT1,.TRXFLDHDTU1,.TRXFLDHDTY2,.TRXFLDHDTY3,.TRXFLDHDTY4,.TRXFLDHDTA1,.TRXFLDHDTE2,.TRXFLDHDTH1,.TRXFLDHDTM1,.TRXFLDHDTN2,.TRXFLDHDTT2,.TRXFLDHDTY1,gamma_op
2016-04-08,0.031412917721061986,0.059337971571038275,0.08779898439265271,0.048805148544529595,0.07651388502371533,0.060386437267036776,0.1262385502768602,0.02660387420985584,0.029119294413881724,0.08111775052911832,0.045062724664383866,0.1299138947612041,0.1245305524798537,0.02655494004555703,0.04660307409925061,,,,,,,,2
2016-04-15,0.031118719864698902,0.05753633780694453,0.08809736680792105,0.049723684485775334,0.07768758645201285,0.06003852545904209,0.12702853674904407,0.02636903919079061,0.028552680105987,0.08403896583845154,0.04114250921665429,0.1304468669931576,0.12559179042049112,0.026497667108348548,0.04612972350068051,,,,,,,,2
2016-04-22,0.03126832280064339,0.05917590885816686,0.08878086682489535,0.048830360323249104,0.07752973138431789,0.060452323521972426,0.12589737533561007,0.026555060161603302,0.02900731547810842,0.08414524830403852,0.041290776638708775,0.13002721673479464,0.12344985335128957,0.02650177178506916,0.04708786849753273,,,,,,,,2
2016-04-29,0.03111614765290514,0.061818333932833376,0.08948084990137148,0.04795241729657861,0.07600945101260062,0.061025987669482216,0.12532335393069144,0.026736335780738855,0.02826095765991947,0.08454148711295134,0.040198216285671225,0.1282668601379391,0.12508974112121493,0.025786624972401903,0.04839323553270031,,,,,,,,2
2016-05-06,0.030824113941182146,0.05300689044466755,0.0864845557148275,0.05131077012565564,0.0805041658143108,0.05908118729268862,0.12944786618722953,0.02435367782751886,0.029564280959396727,0.08151243840624693,0.04639708924458215,0.13219700102730683,0.12314277952382362,0.027166146948281972,0.04500703654228117,,,,,,,,2
2016-05-13,0.03075659810141229,0.051547231398751746,0.08514001743286764,0.0515905729286915,0.08063196014505741,0.059141296649385694,0.13136702200330255,0.024032547996899935,0.02899862138291445,0.08099223963545436,0.045257511165849716,0.13610743653390797,0.12355158313885657,0.026922285261878176,0.04396307622477003,,,,,,,,2
2016-05-20,0.031285148779724666,0.05109985684516044,0.08407476274097007,0.051026698972202585,0.08215840420659325,0.05877809622167291,0.13139518423860455,0.02360275010086859,0.028916271762488746,0.08228099954330446,0.04607712807054733,0.1361628280426002,0.12152430262134924,0.02723930905297374,0.04437825880093928,,,,,,,,2
2016-05-27,0.03133734453588836,0.052027544083682244,0.08431923650986974,0.049341718518105336,0.0808455492248311,0.05977521001654404,0.1325793184659455,0.02407232068342702,0.029119754017397772,0.08117025659322152,0.04644333903137799,0.136921009087013,0.1199485973007579,0.026988921761936763,0.04510988017000191,,,,,,,,2
2016-06-03,0.020798453678259186,0.030805663305653843,0.086579643848517,0.05766300530539829,0.08647651015137924,0.06440588728570959,0.15032085976811377,0.011206509684758063,0.02936111688765643,0.0912025906728055,0.042816964223809935,0.15365862042594802,0.10530322750048147,0.022425855274829994,0.04697509198667972,,,,,,,,2
2016-06-10,0.02095646874111736,0.0306122614016601,0.08703161851247483,0.05695197756676842,0.08754740653268955,0.06467041810260848,0.1499170120546082,0.011207230456719165,0.028922819001281085,0.09093004831586946,0.043648191447617356,0.15328162942401652,0.1045446856937337,0.02226449545324623,0.0475137372955894,,,,,,,,2
2016-06-17,0.021316596823024645,0.029876146165650957,0.08791314838023137,0.05731014187780247,0.08600706100808073,0.06384573528330015,0.14931990332926803,0.010946794889574818,0.03019123749476293,0.09050305917368927,0.043242946136970925,0.15630787535867222,0.10456238571808087,0.021658333231070456,0.04699863512982009,,,,,,,,2
2016-06-24,0.0215229869042137,0.02978334728623611,0.0879833247997405,0.05681885864106095,0.08776840924014133,0.06339098111996865,0.14956920512040447,0.010792114837595753,0.030899370401416805,0.09098199768850174,0.04414635695329198,0.15432784732048127,0.10348971454051482,0.02144959505512362,0.04707589009130836,,,,,,,,2
2016-07-01,0.04598888044483096,0.07756539975447546,0.08683956896926784,0.03573463048321887,0.07155024415673737,0.05698922291312703,0.11157460267962369,0.04930733132376165,0.029211068070432035,0.07077936310262689,0.04877653658452593,0.11829307088449731,0.1256687337860313,0.03315961110087022,0.03856173574597344,,,,,,,,2
2016-07-08,0.04599798875415886,0.07610519503761703,0.08781988931402727,0.03598160529388307,0.07203301021076362,0.05737414830290719,0.11098889583845926,0.048251660546330025,0.029657676904289824,0.07147702549913189,0.04859152476322039,0.11911534094064291,0.12489121398192728,0.03259721125365974,0.03911761335898159,,,,,,,,2
2016-07-15,0.047473806792876945,0.07562939396701834,0.08934640767005439,0.036218115125976016,0.07134472145176161,0.05770630760620281,0.11263657022857168,0.04793105557183382,0.029807516090218797,0.07069697582211117,0.04850268558006222,0.11851343456339791,0.12309399299923683,0.03233282572086138,0.038766190809816005,,,,,,,,2
2016-07-22,0.04469539949004285,0.07651744162628728,0.09029409357410192,0.03685358990897416,0.07153754106553556,0.0564563086667009,0.11515833052186136,0.04780734565070435,0.029403962882128203,0.06925198971827944,0.047356974193546,0.11728473818756531,0.12554302149880966,0.032733015283411875,0.03910624773205119,,,,,,,,2
2016-07-29,0.050326962471645476,0.07962981624393971,0.08796230669560466,0.03215968604369727,0.07430562242062523,0.05774300894158181,0.10897124670940132,0.05264553162883218,0.02776253937220361,0.07136785544956765,0.05353382049844676,0.11561258624720153,0.11943651810218196,0.03204612700833268,0.03649637216673824,,,,,,,,2
2016-08-05,0.05094976027233449,0.08061401590474472,0.08918352711756314,0.03190728116017862,0.06874892623892713,0.05650355935233919,0.11219027909140276,0.05221233870878136,0.027164807955173245,0.07128209863900416,0.05328132356818601,0.116079422878293,0.11882353580192238,0.032975554809617814,0.03808356850153193,,,,,,,,2
2016-08-12,0.048762898100486674,0.08283491480740093,0.08864225805311997,0.03219480398795611,0.07034676953180191,0.05571413227568278,0.11106976002361187,0.05231473533935182,0.027711426565823597,0.07048650473880091,0.05438627107172248,0.11506134635675366,0.11989320258492339,0.032767706833420306,0.03781326972914365,,,,,,,,2
