,.TRXFLDHDTE1,.TRXFLDHDTF1,.TRXFLDHDTF4,.TRXFLDHDTH2,.TRXFLDHDTI1,.TRXFLDHDTI2,.TRXFLDHDTI4,.TRXFLDHDTM2,.TRXFLDHDTM3,.TRXFLDHDTN1,.TRXFLDHDTT1,.TRXFLDHDTU1,.TRXFLDHDTY2,.TRXFLDHDTY3,.TRXFLDHDTY4,.TRXFLDHDTA1,.TRXFLDHDTE2,.TRXFLDHDTH1,.TRXFLDHDTM1,.TRXFLDHDTN2,.TRXFLDHDTT2,.TRXFLDHDTY1,gamma_op
2018-04-06,0.09808222905345786,0.03676252764291946,0.3059635785040335,0.0785594965579459,0.04936444106101098,0.018852313679815928,0.014531614011523301,0.004963158524010483,0.022557716114141015,0.014992380809698017,0.018577616354032198,0.02913051194981535,0.09715215642767314,0.06929017164865167,0.14122008766127148,,,,,,,,2
2018-04-13,0.0980751855309596,0.03615095163742463,0.30408150836836545,0.08259800062708225,0.04786674490293677,0.01864487378330065,0.014555717674878177,0.0049399790724817625,0.022365472001468635,0.01477572209324104,0.01776051602177913,0.028852940430347813,0.09734963894267043,0.06785797951424637,0.14412476939881727,,,,,,,,2
2018-04-20,0.09575751775039791,0.0369990339567904,0.30811500276243686,0.08010259549721971,0.04909454118434576,0.01822739759278308,0.014429641731791442,0.004798421434639778,0.023005813879377116,0.014964191472513466,0.018054406320758033,0.028116932324052143,0.09715739807878766,0.06879878493964468,0.14237832107446186,,,,,,,,2
2018-04-27,0.0963685858155052,0.03816404175092431,0.3056478026422511,0.0796080292883001,0.047883087611768564,0.018543344322537448,0.014754355534990533,0.004761411300402513,0.02284542573742051,0.01520418367121619,0.01709811023339019,0.028806503744641637,0.09591895933039306,0.07014447211391259,0.14425168690234616,,,,,,,,2
2018-05-04,0.06683550498887648,0.02593593153960167,0.31401714126082203,0.041473387701155835,0.06042276210508264,0.024160370181884917,0.014091468043986997,0.005232408541644695,0.028199288345865922,0.013881196565044475,0.01945913707584497,0.019780264220093532,0.1076894697676721,0.0877036255169335,0.17111804414549042,,,,,,,,2
2018-05-11,0.06721386268076526,0.0252568564464227,0.31044710601674863,0.04173074918443726,0.060467655938978994,0.024217823965793077,0.014018685668268416,0.005183551134547417,0.02799870032754273,0.013734689591695687,0.019720540100017343,0.019839934392696257,0.1079111054776657,0.08882405576440662,0.17343468331001388,,,,,,,,2
2018-05-18,0.06652157599114468,0.025212086991748275,0.30931148740894016,0.04213336130155849,0.062123765896544024,0.023802948645312717,0.013867116149203211,0.005100127800406253,0.02921197340669562,0.013550111838496194,0.019490276007187776,0.019655034843279844,0.10722825846566426,0.087683018265918,0.17510885698790046,,,,,,,,2
2018-05-25,0.06766315371867432,0.025115441209518828,0.3117064975996995,0.04491137082568957,0.06288563174266842,0.023450729739106755,0.01407608830622889,0.00513247707843168,0.0287937373456157,0.014052096195434923,0.019390358139934748,0.019551216567957087,0.10532352304103429,0.08625449588145628,0.17169318260854893,,,,,,,,2
2018-06-01,0.06494287734573193,0.015084902167113765,0.18051533927190075,0.06254715233020025,0.10416432182513419,0.03002551330435945,0.015698876943327958,0.0040096380163539905,0.03168399063253511,0.017710883699951607,0.02294334785895366,0.023053338348240478,0.11344791930328424,0.08396628484645291,0.23020561410645982,,,,,,,,2
2018-06-08,0.06241094572985562,0.01476714893610891,0.1789455117217875,0.06262319495488394,0.10347626649859942,0.02975043378685236,0.015777286368535457,0.003977076732528755,0.0308100479835907,0.017598169598496475,0.022267992562223966,0.023186719965735167,0.11708427927357638,0.08316594759227483,0.23415897829495055,,,,,,,,2
