,.TRXFLDHDTE1,.TRXFLDHDTF1,.TRXFLDHDTF4,.TRXFLDHDTH2,.TRXFLDHDTI1,.TRXFLDHDTI2,.TRXFLDHDTI4,.TRXFLDHDTM2,.TRXFLDHDTM3,.TRXFLDHDTN1,.TRXFLDHDTT1,.TRXFLDHDTU1,.TRXFLDHDTY2,.TRXFLDHDTY3,.TRXFLDHDTY4,.TRXFLDHDTA1,.TRXFLDHDTE2,.TRXFLDHDTH1,.TRXFLDHDTM1,.TRXFLDHDTN2,.TRXFLDHDTT2,.TRXFLDHDTY1,gamma_op
2016-07-29,1.527303988846808e-07,3.502987316852645e-07,1.41668047632325e-07,3.0457408327560644e-07,0.9999965509764962,2.281768532333368e-07,8.911468606102432e-08,3.3580143627197714e-07,3.969636644437488e-07,2.625285776729425e-07,2.629967755113281e-07,6.118187566197821e-08,3.4346027900029793e-07,2.944171678846626e-07,2.2511092664857546e-07,,,,,,,,2
2016-08-05,1.6711773631002732e-07,3.832913694513501e-07,1.5524426865492178e-07,3.266078185702753e-07,0.9999962641245151,2.4132572209186797e-07,9.91626724677733e-08,3.599563278854469e-07,4.1981102518326374e-07,2.8340665791199515e-07,2.829129468844913e-07,6.639395552383098e-08,3.693154599576914e-07,3.2744270903068166e-07,2.5388681489978546e-07,,,,,,,,2
2016-08-12,1.563117772869563e-07,3.849051362284877e-07,1.5079728935002838e-07,3.2206561170101313e-07,0.9999963374880085,2.3254926528873872e-07,9.594240937634068e-08,3.5247027015069606e-07,4.1853123719615204e-07,2.7387812092493803e-07,2.8222071873999716e-07,6.431681758896392e-08,3.641760413022816e-07,3.179882376018866e-07,2.4635905915678497e-07,,,,,,,,2
2016-08-19,1.5375227883544335e-07,3.9309605570109523e-07,1.5096611025371605e-07,3.207536917891765e-07,0.9999962953502467,2.333654473284259e-07,9.394786062967627e-08,3.6502388865495265e-07,4.1896157045095364e-07,2.778691057301597e-07,2.796478084346034e-07,6.467844657618597e-08,3.718144242516976e-07,3.3057667479391397e-07,2.501963898663705e-07,,,,,,,,2
2016-08-26,1.1872633866375096e-07,4.100671938436605e-07,2.506678188487295e-06,0.0017458090927034188,0.9982472306085999,1.6600632809929414e-07,7.76973940109841e-08,3.2028582257903146e-07,3.485121795161289e-07,2.4826923889014293e-07,2.2234846140527128e-07,1.7146656505131076e-06,3.416727798697335e-07,2.688060756394082e-07,2.1656304508083093e-07,,,,,,,,2
2016-09-02,1.1395151204520852e-07,4.053475077388263e-07,2.457436863631046e-06,0.0016971530324775674,0.9982960265786058,1.6182606772624087e-07,7.589996346057186e-08,3.103880380115258e-07,3.364642260165162e-07,2.49713886875371e-07,2.1793299183941893e-07,1.6823469142292004e-06,3.411166043210073e-07,2.608422865372535e-07,2.0712205411966869e-07,,,,,,,,2
2016-09-09,1.1163123510110518e-07,4.198204329959873e-07,2.449406324082662e-06,0.0017051071646985683,0.9982880649619139,1.6597069038402132e-07,7.62129119951303e-08,3.108086643202728e-07,3.4289217052608936e-07,2.472315715225156e-07,2.2115716633863572e-07,1.6605838721660167e-06,3.4525486885083753e-07,2.674173938408067e-07,2.0948608547757053e-07,,,,,,,,2
2016-09-16,1.183109113633028e-07,4.3412334740950225e-07,2.5906721442837706e-06,0.001744452425282722,0.9982484096775055,1.7148068020707044e-07,8.000821301925626e-08,3.3707869426312525e-07,3.601495957921909e-07,2.5341549235148443e-07,2.3272822978623107e-07,1.6999041611776266e-06,3.583804947394275e-07,2.8474140417916023e-07,2.1690384331022183e-07,,,,,,,,2
2016-09-23,0.00024959622981148835,0.0008461970149315399,0.004837214776695692,0.2003121004174114,0.7798801757854071,0.000349719784498339,0.001607056682989259,0.000710427068281103,0.0006361834185019699,0.0004135454264361676,0.0013765254845547737,0.0067645920876907495,0.0012271842064562942,0.00042283103290891586,0.00036665058342508694,,,,,,,,2
2016-09-30,0.00025243832417294355,0.0008474618965614593,0.004980385784611578,0.20413560248944335,0.7757084522616664,0.000346428798153527,0.0016192702981495683,0.0007238438598300321,0.0006744073216845987,0.0004161480407665526,0.0013763863201575269,0.0069095657114012525,0.0012328522256302014,0.0004128140455227328,0.0003639426222482369,,,,,,,,2
2016-10-07,0.00025141692343378985,0.0008352807153428168,0.004883068405202579,0.2028696977846205,0.7772874559197404,0.0003387091471579663,0.0016165892327659743,0.000696017073798778,0.0006640961839805111,0.00041238912530598313,0.0013509553580598663,0.0068083923530284285,0.0012160597073757919,0.0004146338783647192,0.00035523819182207576,,,,,,,,2
2016-10-14,0.00026114678924601557,0.0008438983030732035,0.004814829004596638,0.20752544825363411,0.7728752602586947,0.0003357493324398095,0.0016004328465904162,0.0006943757546811526,0.0006480576133274563,0.00042093154422745356,0.001361488994547195,0.006635419712242235,0.0012070644993301155,0.0004173207863609164,0.00035857630700859405,,,,,,,,2
2016-10-21,6.991958833622934e-07,2.646389471772163e-06,2.4237626740521547e-05,0.01886971779191785,0.98095864699785,9.471236847365821e-07,1.8443311396957197e-06,1.941284359191644e-06,2.255621629887266e-06,1.2556667341087873e-06,7.431765991524696e-07,0.00013115560712689128,1.848422731327631e-06,1.054697008616033e-06,1.0060671230919122e-06,,,,,,,,2
2016-10-28,7.03983172231443e-07,2.611431279719358e-06,2.3564212098156827e-05,0.01870315280123576,0.9811284538242728,9.481502165621638e-07,1.8121806528216631e-06,1.8857307363571069e-06,2.1562423912996175e-06,1.2336424809031377e-06,7.411330867027189e-07,0.00012891757984221633,1.820797867603941e-06,1.019498185977918e-06,9.78792481036961e-07,,,,,,,,2
2016-11-04,7.039835290329536e-07,2.588021608409377e-06,2.3723178174721254e-05,0.01870316228060037,0.9811289510920034,9.385819771314118e-07,1.7825240243185174e-06,1.8857316921066217e-06,2.0787455860651335e-06,1.2336431061531694e-06,7.411334623330114e-07,0.00012840848667325326,1.804305882847236e-06,1.0194987026926736e-06,9.787929771207446e-07,,,,,,,,2
2016-11-11,7.039831722314917e-07,2.611431277601804e-06,2.3564212087507943e-05,0.01870315280123705,0.9811284538243407,9.481502155867116e-07,1.8121806478873839e-06,1.8857307363572373e-06,2.156242362407732e-06,1.2336424809032229e-06,7.4113308670277e-07,0.00012891757982203634,1.8207978660964742e-06,1.0194981859779883e-06,9.787924810370285e-07,,,,,,,,2
2016-11-18,0.0001815599241233375,0.0006153935347586255,0.0032649449023389246,0.026229676466427834,0.8330088564352868,0.0002468281710642324,0.001364735316977509,0.00046876742929755815,0.00031913017219595513,0.00029282782911826,0.002026722573833745,0.1309921977536096,0.0004987667612879124,0.00023564482879494014,0.0002539479008847971,,,,,,,,2
2016-11-25,0.00018222967721740767,0.0006486111663774902,0.0032100882173136166,0.026430425535665873,0.8346179198123815,0.0002486451901905245,0.0013086803008095405,0.000484257008261729,0.0003272679177285443,0.0002912989658272695,0.0020178745546203963,0.12923155847648105,0.0004968607477926198,0.00025944915811622956,0.0002448332712163232,,,,,,,,2
2016-12-02,0.00018024589707941945,0.0006462557266611213,0.0031859203966491142,0.0258946362383755,0.8368704249907419,0.00023945720404160191,0.001284874319194758,0.0004786533956148954,0.00032654249595371736,0.0002898824148275731,0.0019612249300442297,0.12765044587135493,0.00048645053498630334,0.0002626350580017218,0.00024235052647327351,,,,,,,,2
2016-12-09,0.0001839978991988298,0.0006477938035215549,0.003229240826391096,0.026127003162856495,0.8358021843812176,0.00024377337807626165,0.001292289472399881,0.0004805954233315876,0.00032292813798137946,0.0002931547613512133,0.001964336546586825,0.12840327298476112,0.0005051432873285972,0.0002596378345295013,0.00024464810046811097,,,,,,,,2
2016-12-16,0.0002310637160480352,0.0015997297743561155,0.38665750959445977,0.002023268997188467,0.5986915327895197,0.00034517930071430343,0.0017064041487214038,0.0005964363690642302,0.0004570737533587106,0.0004037901348859104,0.0012223463542177563,0.004668958298927987,0.0007435255422609884,0.00030566225575945696,0.00034751897051712695,,,,,,,,2
2016-12-23,0.00023897045818320811,0.0016093683719646753,0.3850245753649077,0.0020275228131133196,0.6002375923932888,0.0003541392064052006,0.0017210575631992188,0.0005996116582405884,0.0004577067779584314,0.00041173169500739016,0.0012245999439516337,0.004684259627002524,0.0007557089760512659,0.000304480980507333,0.00034867417021875564,,,,,,,,2
2016-12-30,0.00024173501209387555,0.0016230756405205748,0.3883620112188299,0.0020732918015323506,0.5966273565376395,0.00036213981895454733,0.0017552669688655385,0.000605798348385818,0.00047202029105003897,0.0004188071058985279,0.0012482149204739925,0.004779670107825717,0.000762859731612284,0.0003102797052948138,0.0003574727910225893,,,,,,,,2
2017-01-06,0.00023903371376028903,0.001610190566763728,0.38902455692968685,0.002122618824574543,0.5959406840544299,0.000362194853702755,0.001753126169934275,0.0006074226918129404,0.0004775954639607931,0.0004199733457582312,0.0012636885523739814,0.004743735483948738,0.0007645235051365437,0.00031160803802404117,0.0003590478061323493,,,,,,,,2
2017-01-13,7.398658766147293e-05,0.00045959679923015433,0.8324842732947746,0.0004710502210310318,0.15948803621762686,0.00010493372124791207,0.0008589209201580628,0.0002067204856296672,0.0001898141315178196,0.00014064895329627238,0.00048803185461777313,0.004563084156411528,0.0002642965023786619,9.111838082097312e-05,0.00011548777359718723,,,,,,,,2
2017-01-20,7.356879741614238e-05,0.0004533341929882104,0.8348125016314566,0.00046768901058454965,0.15714686849085518,0.00010315361698071629,0.0008569564997486467,0.00020404483175341198,0.0001906857613075725,0.00013839705613579608,0.0004783858534085261,0.004601710083199588,0.0002610041107695748,9.141967785067941e-05,0.00012028038554479896,,,,,,,,2
2017-01-27,7.221475119638764e-05,0.0004566920418603444,0.8312012352350069,0.0004888340803128663,0.16069692605149938,0.00010255018767091711,0.0008587744971340363,0.0002104037703542024,0.00019189601607190644,0.0001362649340898293,0.0004797850571317447,0.004626228799526913,0.00026351585568517953,9.106587585860054e-05,0.00012361284660073387,,,,,,,,2
2017-02-03,7.185073796326822e-05,0.0004629338545005624,0.8305899664414057,0.00048111649447401,0.16129099552946433,0.00010298736452483399,0.0008612084902948565,0.00021207476134194004,0.00019914161156503403,0.00013779753887539114,0.0004797217043928516,0.004635771798603116,0.00026010959427357074,9.23622652627498e-05,0.00012196181305777403,,,,,,,,2
2017-02-10,2.455395366938884e-07,1.7633327384307244e-06,0.7216563242680742,1.1737902802034573e-06,0.27829355638904324,3.4874281553221254e-07,2.688059266178376e-06,7.147689542886377e-07,7.04190340305934e-07,4.989403346150183e-07,1.0977079348456259e-06,3.9169499702603004e-05,8.587454421191761e-07,3.361076603710202e-07,5.199178762348568e-07,,,,,,,,2
2017-02-17,2.4735148843280885e-07,1.7610015371089847e-06,0.7195489793268754,1.1854144695185853e-06,0.28040117526593256,3.4077233941309174e-07,2.6909507484524776e-06,7.171918698400669e-07,6.82738921069427e-07,4.914733183229965e-07,1.1179863832914528e-06,3.891122712319639e-05,8.529176364779562e-07,3.2519743710164903e-07,5.211839194036474e-07,,,,,,,,2
2017-02-24,2.4647243174710994e-07,1.7667065330690976e-06,0.7111375635078602,1.1652391820827874e-06,0.28881339148260743,3.2959708999340904e-07,2.6674433582952024e-06,7.037948374633943e-07,6.907135790029926e-07,4.899335770774042e-07,1.1200688524817768e-06,3.8194967352890696e-05,8.32788638538948e-07,3.269285258413204e-07,5.103555738249856e-07,,,,,,,,2
2017-03-03,2.4153006477836217e-07,1.6734109158787878e-06,0.7189163669394201,1.1951771612681146e-06,0.28103520492603146,3.219341623185288e-07,2.6770690842374045e-06,6.970155122301253e-07,6.794093973972771e-07,4.706583492744975e-07,1.0784081265794635e-06,3.774176481375068e-05,8.136345488762222e-07,3.1966271574257964e-07,5.184596959964702e-07,,,,,,,,2
2017-03-10,1.8484511584703102e-07,1.071434331502896e-06,0.9971207897081655,1.2137491269496718e-06,0.002869128808780057,2.809477614749196e-07,1.92429004831107e-06,6.238827299468071e-07,7.891589945761943e-07,3.7881008783305895e-07,1.4774920475362874e-06,5.343412368903936e-07,8.901648026479687e-07,2.428700465190582e-07,4.694967243500659e-07,,,,,,,,2
2017-03-17,1.770620580441893e-07,1.0421033716870934e-06,0.9970880016637679,1.1880539867068798e-06,0.002902182121886786,2.7587066629918424e-07,1.9049735556743323e-06,6.050822869432932e-07,7.307443927190832e-07,3.672277192859765e-07,1.4403590987906776e-06,5.172175663179588e-07,8.720664007663835e-07,2.3735471642324786e-07,4.580985255656073e-07,,,,,,,,2
2017-03-24,1.7596204346871587e-07,1.0375779719934062e-06,0.9970542541934422,1.1931324120355924e-06,0.0029358963931067966,2.7497355516544577e-07,1.8938786370392626e-06,6.081360800587385e-07,7.212796964957255e-07,3.6136925280558233e-07,1.478510999558032e-06,5.141540221600078e-07,8.926475978261105e-07,2.4118472266587274e-07,4.566064598791097e-07,,,,,,,,2
2017-03-31,1.6903927999985256e-07,1.0046901568458678e-06,0.9970490239648474,1.1865236681062678e-06,0.0029413042782798415,2.680069645542573e-07,1.86206835997343e-06,5.803471763550043e-07,7.003345275425885e-07,3.460480916552682e-07,1.4958469399170653e-06,5.084070193578458e-07,8.705176422868888e-07,2.394500515158016e-07,4.4047699473543126e-07,,,,,,,,2
2017-04-07,6.945225147484508e-05,0.0003647986602587491,0.765739981224893,0.00032063769785009577,0.2293788893846084,8.349900669187352e-05,0.001925020458762343,0.00015357757129846796,0.00019469297083962635,0.00011388581402403154,0.0002792204574970994,0.0008227153835006167,0.0002824150799989097,0.00010325412030071134,0.00016795991800106543,,,,,,,,2
2017-04-14,6.953517713894966e-05,0.00035815175845597106,0.7701479572162077,0.0003212759824383835,0.22498654405331847,8.230369619305897e-05,0.001920956597375097,0.00015176846396591982,0.00019569595544839744,0.00011436058990731811,0.00027661421385842365,0.0008251365869462187,0.00028116197383443517,0.00010393142894174367,0.00016460630596998346,,,,,,,,2
2017-04-21,6.805779107433503e-05,0.0003536955753021319,0.771618110905199,0.000316424122713265,0.22356513503775582,8.312243065070242e-05,0.0019163623792746956,0.0001473817026886451,0.00019266766454213157,0.00011204551569574087,0.000269598524028951,0.0008108034429598035,0.0002780162457362173,0.00010284710822581621,0.00016573155415254163,,,,,,,,2
2017-04-28,6.810289601362397e-05,0.0003515077669305944,0.7656227603574601,0.00031851620337069764,0.22957606351879084,8.300627289736833e-05,0.0019024183891537562,0.00014989426295089215,0.00018962096638134538,0.00011227478959935681,0.0002790691132415061,0.000799265951434586,0.00027998279778436967,0.0001013832222821957,0.00016613349170875252,,,,,,,,2
2017-05-05,7.424813490968895e-05,0.00033330075944164057,0.7488230811665735,0.00036264307441063407,0.2464820642096125,9.523725374097416e-05,0.0017837639490968639,0.00017607230021096957,0.0002061707691415446,0.00011801402541401383,0.0003431349538818053,0.0006060238044188191,0.0003038858957495555,0.00012140704475934296,0.00017095265863805668,,,,,,,,2
2017-05-12,7.368479140129265e-05,0.00034342540337247443,0.7465921716427084,0.00036270570174949755,0.2486991340416614,9.550010228975377e-05,0.0017875105704980953,0.00017505552250247558,0.00020498778427149465,0.00011595424083982616,0.0003394134479020936,0.0006072662197080462,0.00030632623571993245,0.00011888091992643768,0.00017798337544892376,,,,,,,,2
2017-05-19,7.364905679703684e-05,0.0003462027510832049,0.7480141756101083,0.00036503142394926977,0.24727222684978964,9.472343099799648e-05,0.001796516888870569,0.00017322266799250663,0.00021231999874541795,0.00011573822674563333,0.0003287484898861305,0.0006052743901035613,0.00030835976173829155,0.00011733062409504835,0.00017647982909712126,,,,,,,,2
2017-05-26,7.371289689195483e-05,0.00034403167865504315,0.7541130859516947,0.0003643751677288313,0.241154971298574,9.360567673628285e-05,0.0018417797446117748,0.00017229007515013998,0.00021274152622851537,0.00011643288511057262,0.00031428612650687365,0.0006021619771353323,0.0003036401028377288,0.00011647493751288015,0.0001764099546250179,,,,,,,,2
2017-06-02,9.05786197485188e-06,4.83715152294578e-05,0.5432352229169463,5.6211666376936725e-05,0.44319616980722193,1.2324595125803536e-05,0.013161450800597163,2.629436844459e-05,2.6996901244399256e-05,1.7134776650117294e-05,3.154456685434677e-05,7.766553393220404e-05,5.6964931075872494e-05,1.525952730086844e-05,2.933023102529974e-05,,,,,,,,2
2017-06-09,8.821141152363541e-06,4.7700529747497836e-05,0.5475059231850791,5.5502911469784866e-05,0.43921094465473615,1.2042470270072367e-05,0.012880719260189705,2.581843006976748e-05,2.7335216314230103e-05,1.701491611110464e-05,3.0325131097654334e-05,7.74063746239384e-05,5.630794681154599e-05,1.5269988795888524e-05,2.886784353149099e-05,,,,,,,,2
2017-06-16,8.576742878305951e-06,4.672987606749539e-05,0.5470737148555629,5.410974991409755e-05,0.43980468512914656,1.1607768423141634e-05,0.012725908772677994,2.5937034781427412e-05,2.6729372264683226e-05,1.6566407628862258e-05,3.168740846820945e-05,7.53694986309527e-05,5.4876357933193414e-05,1.5155838632032132e-05,2.8345186989848187e-05,,,,,,,,2
2017-06-23,8.527588705428403e-06,4.724101641535903e-05,0.5427414495578027,5.4616095362586934e-05,0.4439128073944227,1.1784884575249835e-05,0.01294666205578005,2.583288371859566e-05,2.708061092784123e-05,1.661162512468207e-05,3.1600903265991784e-05,7.605335195375824e-05,5.529740360383719e-05,1.5627100778054885e-05,2.880752756334756e-05,,,,,,,,2
2017-06-30,2.50475194004745e-05,0.00013416446199273962,0.5052176876409376,0.00011838649167216246,0.4931327209144114,3.253165213032449e-05,0.0006376471651030603,6.770752746293202e-05,8.23672634088831e-05,4.621357463154658e-05,7.876278897089146e-05,0.00019358754331056353,0.00012202465681565014,4.492100262381356e-05,6.622979712797355e-05,,,,,,,,2
2017-07-07,2.4852280059692422e-05,0.0001413548363314435,0.5052164455009789,0.00011863819489190573,0.4931109387304747,3.145421821185835e-05,0.000647750782293682,6.783611792760847e-05,8.723261046362741e-05,4.6993301680318295e-05,7.703121179560924e-05,0.00019311666605145047,0.00012322795959670316,4.530427876456785e-05,6.78233104779835e-05,,,,,,,,2
2017-07-14,2.428952977062901e-05,0.0001412378473066611,0.5051416362682449,0.00011672264792635444,0.4931864406448555,3.126781076898747e-05,0.0006507749806771966,6.657253787612238e-05,8.718210477073746e-05,4.6770488297365074e-05,7.827570372792162e-05,0.00019280287228038323,0.00012285799979122293,4.405505860161335e-05,6.91135051045176e-05,,,,,,,,2
2017-07-21,2.3771625967884677e-05,0.0001414929732877979,0.5032036156671198,0.00011415990588963594,0.4951305547886353,3.0299401238304516e-05,0.0006550858189176344,6.600861538583534e-05,8.607196565279542e-05,4.578575065717608e-05,7.848157262358352e-05,0.00019203150296049024,0.00012100975228245857,4.366761721497457e-05,6.796304216613819e-05,,,,,,,,2
2017-07-28,8.009985833488443e-09,3.486894176251829e-08,0.02752204734955472,2.6655967602303672e-08,0.9724776243935562,1.0757943176352446e-08,6.191775045119286e-08,1.8345667250212958e-08,3.32306341281526e-08,1.5951400717405596e-08,1.9308320590536627e-08,3.2108068999811136e-08,2.691536289190382e-08,1.686996704514326e-08,2.3316878682031648e-08,,,,,,,,2
2017-08-04,8.384566744285769e-09,3.596132568155164e-08,0.028646109235221515,2.683577993178572e-08,0.9713535565961585,1.1118193987548895e-08,6.351315476064838e-08,1.876398250387298e-08,3.377376804565395e-08,1.6247475875768397e-08,1.8873820845726127e-08,3.2800744502654624e-08,2.6976832620469286e-08,1.732642339254399e-08,2.359255102195953e-08,,,,,,,,2
2017-08-11,8.41141824322093e-09,3.727311316038549e-08,0.0290671981351673,2.7109155220269857e-08,0.9709324639779001,1.1134898978889723e-08,6.463830004448792e-08,1.920922310088133e-08,3.386913799605277e-08,1.6172719744785187e-08,1.8943432081911833e-08,3.321015480090924e-08,2.6879983152781438e-08,1.718261003348477e-08,2.3852785960793856e-08,,,,,,,,2
2017-08-18,8.180586796654949e-09,3.549547798735269e-08,0.02848981212342742,2.6460233467085157e-08,0.9715098571504044,1.1028063360365199e-08,6.300077657933103e-08,1.894726958745766e-08,3.307302001088431e-08,1.6390180606100468e-08,1.874431974054663e-08,3.27801191632692e-08,2.6780338667296666e-08,1.6782696596371587e-08,2.306308574511415e-08,,,,,,,,2
2017-08-25,1.51157008108999e-07,5.650263065219417e-07,5.569984672059886e-07,3.923915949929628e-07,0.9999949527636959,2.077734385751044e-07,1.2149329019445296e-07,3.3486965854609126e-07,4.2239309857702905e-07,2.896038569083854e-07,3.287960286771729e-07,5.440700212130576e-07,4.348286747843399e-07,3.14024435869551e-07,3.838104237503855e-07,,,,,,,,2
2017-09-01,1.43843048315113e-07,5.490463275552227e-07,5.479572297495555e-07,3.874573550345857e-07,0.9999951030009736,2.0035047991005877e-07,1.1733119676387328e-07,3.25041681616189e-07,4.1161358121952763e-07,2.7408046399665074e-07,3.321392495168097e-07,5.134029446765845e-07,4.236043165010231e-07,2.9675398401957134e-07,3.743771673297178e-07,,,,,,,,2
2017-09-08,1.4347120376390373e-07,5.455351510057296e-07,5.527151321430836e-07,3.9095974799677284e-07,0.9999950780781924,2.0032916859890832e-07,1.1700823516429794e-07,3.3566100383296253e-07,4.2130296293157604e-07,2.746865314276562e-07,3.4788319141335303e-07,5.13616695416287e-07,4.19497921873969e-07,3.0369140431555974e-07,3.555634575759885e-07,,,,,,,,2
