,.TR15GSPAU,.TR15GSPBK,.TR15GSPCS,.TR15GSPDF,.TR15GSPE,.TR15GSPFBT,.TR15GSPFDGR,.TR15GSPHC,.TR15GSPHHPE,.TR15GSPHR,.TR15GSPIC,.TR15GSPINSC,.TR15GSPIS,.TR15GSPLP,.TR15GSPM,.TR15GSPME,.TR15GSPMS,.TR15GSPPHB,.TR15GSPREC,.TR15GSPSEQP,.TR15GSPTEHW,.TR15GSPTRN,.TR15GSPTS,.TR15GSPU,gamma_op
2016-08-12,0.5600357768190452,0.005263398147140453,0.0031323558645578436,0.3296560274373332,0.00453954837509113,0.0016189040339595969,0.0017079463738839356,0.0022779324744352566,0.0018049533651411,0.0021123435356191376,0.007585066603303431,0.004583431862003221,0.004744828203679698,0.005296934532392005,0.012320514123898188,0.0247579976554716,0.003843588915704972,0.0021745913285999775,0.0019219268861358752,0.008026556801927424,0.006926877810167512,0.0031484876537388276,0.0014726151607106354,0.0010473960360598254,2
2016-08-19,0.5612446287374058,0.0051814901964768725,0.0031087578859416965,0.32855471709088463,0.0045963938593762245,0.0016223868525220718,0.0017226631144533022,0.002270691850043515,0.0018167170291126468,0.002108418923179846,0.007606734097157221,0.00454728526351486,0.004735037775429918,0.0053217780304248155,0.012181451926068673,0.02486884382867156,0.0038607215051742316,0.002146975762187362,0.001911571649414892,0.008013334788424689,0.006946426896735325,0.003116093262622439,0.0014705560651675556,0.0010463236096099743,2
2016-08-26,0.561230457525855,0.005213839335221025,0.003100289326088601,0.3292526898020697,0.004656552469191149,0.0016041681662180363,0.0016952554771225749,0.0022319958985217545,0.0017936271516663085,0.002065666935193925,0.007581611947515478,0.00451574745535531,0.004667898341818921,0.005326681213745185,0.012213311919219894,0.024464200980027363,0.003785320551779443,0.0021171538094895467,0.001854752864862391,0.00810910269809613,0.006949639013189131,0.003145824741101452,0.0014006463676985252,0.0010235660089530775,2
2016-09-02,0.5609914634488355,0.005277435892965648,0.0030989393590228147,0.3300653962171027,0.00459791389299449,0.0015890788580359113,0.0016548432281831588,0.002194718647119324,0.0018001375259045352,0.002083270058286511,0.007557393404055533,0.004547946671639087,0.004694385251698328,0.005299015128999373,0.012168556749102253,0.024128718996915835,0.0037538561792912206,0.0020837102565859603,0.0018499131478017954,0.00814668240094856,0.006904288194928871,0.003116388091953723,0.0013926388674390514,0.0010033095301898074,2
2016-09-09,0.5679788259793119,0.005835500226443665,0.004448068390978445,0.31243841129516403,0.006208782202632323,0.0020252436299875026,0.002395361577501219,0.0031932390666191083,0.0020239840013000178,0.0027322727465127154,0.008281415898972338,0.005890664721936325,0.005652280254048491,0.0066461980048942,0.013323070515508,0.00880058998303309,0.0057949220128620995,0.0028934443276126035,0.003124142480217699,0.012697131075435991,0.009112512148752507,0.0048310573199181524,0.0021071837292476075,0.0015656984111099782,2
2016-09-16,0.5656884563707542,0.005892687559819426,0.004442871999713711,0.3148857103391929,0.006418100559699435,0.001990045989034984,0.002385090578400692,0.0032066311053484888,0.0020107147951415904,0.002736138628495051,0.008199419882305367,0.005939313563377824,0.005702416207624631,0.00656398601378362,0.013195725297306131,0.008807291797692084,0.005769519175972884,0.0029379796034341107,0.003084421787646315,0.012516335335191758,0.00903768194708261,0.004906541541606472,0.002111043274895945,0.0015718766464799892,2
2016-09-23,0.5666315759305771,0.005751780413785374,0.004432727091344113,0.31304921984471124,0.006225734454444802,0.0020048218801462887,0.0023905951460721784,0.003238588475066749,0.0020359323017498294,0.0027540929421885074,0.0081667412486748,0.005916502732664241,0.005742645718710693,0.0065052304362904515,0.013094297394597816,0.008829820868672832,0.005823818506043788,0.0029815161446747644,0.0030631565785405506,0.013128321643628964,0.009638431872632865,0.004863612685459675,0.0021226363284090138,0.0016081993609133765,2
2016-09-30,0.568447197253994,0.005770818053036717,0.004434573538538322,0.31102992228991844,0.006181031478575827,0.0020166060963218526,0.0023688206230769674,0.0032485395592654186,0.002036363064260378,0.002775932195806478,0.00823615171502985,0.00595137414411927,0.005755633202000524,0.00652793786430097,0.013188372035192578,0.00888645188593005,0.005861136130115631,0.0029973617986474455,0.0030364680390024133,0.012955285779706569,0.009563024499506233,0.0049372771019650236,0.0021444754733316554,0.001649246178357345,2
2016-10-07,0.5806628622886691,0.006373889684912438,0.004161972449937863,0.3149669032623068,0.006204486552793204,0.0020265612218964358,0.0024486469910564956,0.0029714256047924984,0.001962411891436199,0.002675842952606264,0.006544402175939515,0.00570353784226269,0.0050335955688702635,0.0065936043622731744,0.008975175934594688,0.006576422134782143,0.005143062054759407,0.002715431987165408,0.002759577219265481,0.010717654366920432,0.007403841103708999,0.003860954062921052,0.0020560217222207406,0.0014617165639085434,2
2016-10-14,0.5803745806294893,0.006540520298655919,0.004061720322455252,0.3159681683706074,0.0061989042158863495,0.001989295222696569,0.0023842155096787925,0.002945753362353298,0.0019515187859045426,0.0026357925299062123,0.006431800376239128,0.005767246662236346,0.005005720121905335,0.0065173994693246695,0.008789729507806479,0.0065197670867664734,0.0051546446796346766,0.0027153832395042632,0.0026120287682864867,0.01074504906545475,0.0074278713742196795,0.0038618566908044834,0.0019976202003451466,0.0014034135098384417,2
2016-10-21,0.5760359855743947,0.00657677864672978,0.004126173384348105,0.3191056502366292,0.006258589725497765,0.0020386117477979144,0.0024549092858118567,0.0029405025101393065,0.0019642734638073067,0.002682540338522066,0.006496687459556075,0.005902130793250123,0.005089897334422814,0.006592119877080334,0.008871020539645441,0.006597037751804225,0.005195044093002571,0.0026692060288033845,0.0027022036562439926,0.010663373926731461,0.007578871611421044,0.003951354152966427,0.0020535085216444645,0.0014535293397496716,2
2016-10-28,0.574758157568965,0.006672973933578,0.004121113582136048,0.3209184127396926,0.006242095535377245,0.002033120407604849,0.00243318183529223,0.0029587777121062027,0.001897457094714661,0.0026737261758256526,0.006438412059788991,0.005738243436857927,0.005124536098850301,0.006559198161947214,0.008945833035667424,0.006668111848247155,0.005183506719336664,0.0026268642729933038,0.0026977990800920353,0.010532755067573224,0.007487923406667178,0.0038766167695641427,0.001961471931677183,0.0014497115254446052,2
