,.HSCICD,.HSCICS,.HSCIE,.HSCIF,.HSCIH,.HSCIIG,.HSCIIT,.HSCIM,.HSCIPC,.HSCIT,.HSCIU,gamma_op
2008-01-04,0.005491155944054374,0.01981729741007783,0.06107427508717003,0.0039018299596749115,0.42280459172772833,0.003587915685249063,0.005970831379285668,0.08833673128762239,0.00474933171144272,0.3804214719963593,0.0038445678113351173,2
2008-01-11,0.005539983811920359,0.021170816851998127,0.06327868249494431,0.0037890451461377113,0.4196344801378537,0.0036149904850325725,0.0060317111072699485,0.08961004479665684,0.004808181781532384,0.3786304201507917,0.0038916432358622887,2
2008-01-18,0.005380888565348201,0.020700538683292063,0.06388148954993686,0.0038148053073445453,0.4186412360079858,0.003631896023736237,0.005502327819566079,0.08564457495930321,0.004810475377191639,0.3841592034368483,0.0038325642694471067,2
2008-01-25,0.005375582151784481,0.020015902041512344,0.06008890571360921,0.003943109362849792,0.42354697490189586,0.0033792326972175704,0.005221698256100685,0.08134013678097603,0.004801354676983773,0.388160637642838,0.004126465774232426,2
2008-02-01,8.18618073378973e-06,2.132303079657987e-05,5.5798161669708786e-05,8.290924570489278e-06,0.2844474885748779,6.708186569851274e-06,1.0306415327552263e-05,5.21651022041404e-05,1.0690517346256378e-05,0.7153701934365746,8.849469329144893e-06,2
2008-02-08,8.390935272083756e-06,2.128340309223925e-05,5.64067287371143e-05,8.132983606862098e-06,0.28198222072003887,6.6304557971497325e-06,1.0489527519138042e-05,5.195420372126281e-05,1.0216658826942549e-05,0.7178351521096477,9.122273740714277e-06,2
2008-02-15,8.17704643300217e-06,2.158292397686934e-05,5.5690996249716665e-05,7.867901220366987e-06,0.29544244814084014,7.072807718787195e-06,1.0205180065005835e-05,5.195925098932624e-05,1.005398297646079e-05,0.7043758376226178,9.10414691249663e-06,2
2008-02-22,8.026970971480831e-06,2.0792188506863646e-05,5.543937725724983e-05,7.617966989609551e-06,0.3053753867505132,6.852109303206283e-06,9.712311498762293e-06,5.308432288442304e-05,1.0010306030578888e-05,0.6944444137168656,8.663979178948048e-06,2
2008-02-29,0.0028488544906599134,0.010425253430445966,0.02403309056233366,0.003331059040086154,0.4117064490065684,0.003510060550576309,0.0036395503135562,0.021048321739372294,0.0035537879901364477,0.5126590152818502,0.003244557594414166,2
2008-03-07,0.0028725456356501603,0.00985438588909667,0.024242778733836023,0.0034242952286393027,0.4177665006718981,0.0034041474436513016,0.003711721313399502,0.021062088994713218,0.0035484828270328137,0.5068953881059505,0.003217665156132278,2
2008-03-14,0.0028855122474127142,0.009985673686614627,0.02323925862388107,0.0034386327175964654,0.41959369873235924,0.0033956138017269795,0.003635749264704877,0.0205034243423557,0.0034709786016089003,0.5066453542449445,0.0032061037367949515,2
2008-03-21,0.0028742119610401075,0.010290262575057215,0.02433488027866682,0.003660263169890109,0.39554690043369556,0.0033824225909266704,0.003814671604462737,0.019981674537705014,0.0034577945604050133,0.5291205347191209,0.0035363835690299127,2
2008-03-28,1.7155404541026743e-07,5.253529190263182e-07,3.477638820696341e-07,1.5184822832730963e-07,0.261271481172199,1.0335314119757795e-07,1.638448100251871e-07,3.6234229221125214e-07,1.7448689565006834e-07,0.7387263391931159,1.7908847110853108e-07,2
2008-04-04,1.648343129033178e-07,5.380356457525921e-07,3.43015647395313e-07,1.473616441666271e-07,0.27581852899369985,9.40732459952144e-08,1.6008412419975723e-07,3.582381865765128e-07,1.753714652144635e-07,0.7241793281927784,1.6179924957880377e-07,2
2008-04-11,1.7017789071652002e-07,5.468718150358995e-07,3.568762577954131e-07,1.5604116935929647e-07,0.24735566855675964,9.94082143381365e-08,1.683032831214137e-07,3.7227205159213507e-07,1.8608515507575068e-07,0.7526421112466909,1.6416071241353562e-07,2
2008-04-18,1.6182225469989652e-07,5.354936018579555e-07,3.5721432733531534e-07,1.5488496699639123e-07,0.23791297029576952,9.525865459056271e-08,1.5613664504693987e-07,3.6649885836887003e-07,1.7670800064581916e-07,0.7620848672195434,1.5846737760208878e-07,2
2008-04-25,4.5850439305875453e-07,1.1999475327063088e-06,1.1416700193553813e-06,3.7077183824205367e-07,0.19159230481638093,2.1917471656209925e-07,4.196492623539805e-07,7.819776144786056e-07,4.2384312756282833e-07,0.8084022758606795,4.037844352780689e-07,2
2008-05-02,4.6789750212037105e-07,1.2222184484760426e-06,1.1608738295558563e-06,3.799043041017675e-07,0.20362540037478666,2.600521237641518e-07,4.1305791951736136e-07,8.226447311466017e-07,4.44402600660837e-07,0.7963690318583819,3.967153721253312e-07,2
2008-05-09,4.710543814155877e-07,1.2556366927970245e-06,1.1524918735044982e-06,3.89277473484998e-07,0.20612537092973313,2.6012267186090087e-07,4.4145499903086106e-07,7.996443272896425e-07,4.4950448198518465e-07,0.7938690045471983,4.053361670736893e-07,2
2008-05-16,4.80808651444692e-07,1.2843684519794987e-06,1.1923645613736746e-06,3.8654921938877786e-07,0.2059914271747233,2.5699982624040806e-07,4.505027066543186e-07,8.31062869735147e-07,4.4437862822741745e-07,0.7940028431592522,4.0263110941298383e-07,2
2008-05-23,0.002374489183757017,0.005428472464430997,0.007984880885256895,0.00403066524399423,0.21672364340882289,0.005228769569625043,0.003820877288748553,0.008115548676209228,0.004030280843687256,0.7381856918661898,0.004076680569278193,2
2008-05-30,0.002405805807179194,0.005526451714587802,0.008143146538637836,0.004019736358764072,0.22364372855439224,0.005512103767908045,0.00382438766755489,0.008295177508660663,0.003919553591356278,0.7305558436310381,0.004154064859921022,2
2008-06-06,0.0025580962374925583,0.005703684266281114,0.008475315468439121,0.004255902644573065,0.2358403941712925,0.0056229990025241225,0.00390446798144818,0.008673981638238258,0.004204489201468505,0.7161080884125735,0.00465258097566909,2
2008-06-13,0.002495330862176627,0.0057928784971286165,0.008428571309629073,0.004315948098373477,0.24463450704900452,0.005765251059502346,0.004071759136065463,0.008515667735720416,0.004270496474155996,0.7070091213139038,0.004700468464339642,2
2008-06-20,0.010054195834095767,0.028970930902581238,0.11780104580103584,0.008399130314811563,0.5001082482968497,0.005660867509366313,0.00951675220693183,0.02286011980974864,0.008880788501100537,0.27811397194015414,0.009633948883324625,2
2008-06-27,0.009764298077576571,0.028803259438170453,0.11521226803406748,0.008201484080788485,0.5078894783382998,0.005623386653148493,0.009260279297441464,0.022306166616350664,0.008667159192104604,0.27470597290522397,0.009566247366827957,2
2008-07-04,0.009854801359175387,0.030879725474117114,0.12448388247618955,0.008763780068044178,0.4768153467550666,0.006002389420318501,0.009326765312641792,0.022693174115392966,0.008764607344987302,0.2923687912270264,0.010046736447040083,2
2008-07-11,0.010155104823904687,0.031097937323929226,0.12676538392349135,0.00881676129918793,0.45801390684318305,0.006095647549291328,0.009442110833971533,0.022670288087632152,0.008787209428702047,0.30789034001389537,0.010265309872811181,2
2008-07-18,0.0011522170762190004,0.01665179710508302,0.03150649510834273,0.0019990107409854907,0.31378258574020124,0.00330956365705707,0.002471906815926364,0.009612327999652073,0.002651402736637873,0.6148207322132138,0.002041960806681495,2
2008-07-25,0.0011595475338290009,0.016810383628763893,0.029972330119744976,0.002003984562873843,0.31254242415229455,0.0033124866202106596,0.0024146870216466792,0.009222580541576451,0.002539642878129439,0.6179995776915317,0.002022355249398923,2
2008-08-01,0.0011717805018544012,0.015996695811807498,0.028071519322944355,0.002041955338586403,0.3268787288262923,0.0033041261292168266,0.002384657615607598,0.008826899031411954,0.002580195482904107,0.6067340890200883,0.002009352919286171,2
2008-08-08,0.00118488255091985,0.016446906317889823,0.02922443371747051,0.002100984558602352,0.315905011006818,0.003279778241553767,0.0025783882350411858,0.008592929840304077,0.0026001476570089296,0.6160773431176141,0.002009194756777489,2
2008-08-15,0.017250583970471932,0.05818604281751699,0.03281065628220492,0.018799821687917488,0.6613018846060782,0.01028808276975366,0.017238151395566254,0.02419757283838988,0.014293701156316958,0.12568115871722227,0.01995234375856133,2
2008-08-22,0.016513085912123398,0.05525782897570492,0.03163776304950341,0.017475360448632116,0.680390126243973,0.010107246266520101,0.01714377535373044,0.022129483330540576,0.013667903413353848,0.11555246629614092,0.020124960709777116,2
2008-08-29,0.01619163144640117,0.05588709719743491,0.0316505356736133,0.017098282919036617,0.6847230796159439,0.009506240673364655,0.01619885134208628,0.021776041496839083,0.013126950239863535,0.1136417641664596,0.020199525228956898,2
2008-09-05,0.015997138356609656,0.0579648672413352,0.03394578727611116,0.017645513590677498,0.6829259945624259,0.009895590444994764,0.016336984453576026,0.023310448130375763,0.013754398976321915,0.10844124246572555,0.019782034501846606,2
