,.TRXFLDHDTE1,.TRXFLDHDTF1,.TRXFLDHDTF4,.TRXFLDHDTH2,.TRXFLDHDTI1,.TRXFLDHDTI2,.TRXFLDHDTI4,.TRXFLDHDTM2,.TRXFLDHDTM3,.TRXFLDHDTN1,.TRXFLDHDTT1,.TRXFLDHDTU1,.TRXFLDHDTY2,.TRXFLDHDTY3,.TRXFLDHDTY4,.TRXFLDHDTA1,.TRXFLDHDTE2,.TRXFLDHDTH1,.TRXFLDHDTM1,.TRXFLDHDTN2,.TRXFLDHDTT2,.TRXFLDHDTY1
2018-06-15,0.06352652447958887,0.06607970923320533,0.06753674622178105,0.06497433351856581,0.06811134394988574,0.06603829229684972,0.06760343958335079,0.06721167227948774,0.06288152217937319,0.06708178107423747,0.06815001683354348,0.06771296288927199,0.06952582965781541,0.06447627065135932,0.06908955515168415,,,,,,,
2018-06-22,0.06599889583085458,0.06663073180596228,0.06772410686106173,0.06456689160772025,0.06831843776814328,0.06642289381289547,0.06812229017637808,0.06754850253917927,0.062176305558634494,0.06557814285456753,0.06662808565727961,0.0676844299335577,0.06927793611296862,0.06554643126040906,0.06777591822038806,,,,,,,
2018-06-29,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2018-07-06,0.07010383466756816,0.06719514788044706,0.0651797157261966,0.06617964867603988,0.06755546082816398,0.06717900105897867,0.06686397003308649,0.06526936740772998,0.06454908717606495,0.06674724555271784,0.0657208324636493,0.0686649137265914,0.06655572728497075,0.06595166657618794,0.06628438094160696,,,,,,,
2018-07-13,0.07067366196925876,0.06831372488599724,0.0660018028228168,0.06335048930747357,0.06766007245953203,0.06907465923914859,0.06780028916215657,0.06550619247945823,0.062427224634116825,0.06705963982771142,0.06453247805837929,0.07234232788307471,0.06568921155107582,0.06446762685360843,0.06510059886619178,,,,,,,
2018-07-20,0.07085829562168378,0.06761814706855804,0.06532098561103243,0.06600635993921933,0.06860798968527017,0.06759551845311625,0.06623363586257373,0.06478713548616977,0.059936201513158455,0.06836493886746572,0.06436425332872238,0.07173957755654699,0.06635819834288474,0.06681222383990401,0.06539653882369427,,,,,,,
2018-07-27,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2018-08-03,0.06641449010169406,0.06684351543328093,0.06777890115429952,0.06379991729655447,0.06672129736278991,0.06546348575603893,0.06707649875372858,0.06845634074285559,0.070709856655151,0.06649033428570732,0.06691688531519982,0.06452871950839388,0.06649818979616338,0.06703229995273396,0.06526926788540864,,,,,,,
2018-08-10,0.06865962507866388,0.06711495394409549,0.06691615903494066,0.0602576942980994,0.06446626658168977,0.06695746311199571,0.06914596362183646,0.06698360533337348,0.0748660005710494,0.0667028494998337,0.06655573155037758,0.06583244458684943,0.06490714609875806,0.06553176876060643,0.0651023279278305,,,,,,,
2018-08-17,0.06897077860406693,0.06730150984939816,0.06903866160694834,0.06088970933750162,0.06505482123801581,0.06729733607553577,0.06733005723144239,0.06769849336979772,0.07098181639580885,0.0650773193906329,0.06625107827462144,0.06655322551360367,0.06617923847314389,0.06655906325943853,0.06481689138004403,,,,,,,
2018-08-24,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2018-08-31,0.06725266359275994,0.06488580682958109,0.06608526727598768,0.07295383827557808,0.06725126266584495,0.06389868390823522,0.06170288913548747,0.06775622024924437,0.06732978532349171,0.06661225769489217,0.06595469761562393,0.06446365445953219,0.06698261640928041,0.06850794225373043,0.06836241431073023,,,,,,,
2018-09-07,0.06702812656669906,0.0644131156961337,0.06609392121570122,0.07262676337418321,0.06852473429158293,0.06423934827031448,0.061616137708818255,0.06915020550641607,0.06665327114355468,0.06427556918075329,0.06583723810270534,0.06452964060790978,0.06872114052940012,0.06956581759443684,0.06672497021139094,,,,,,,
2018-09-14,0.06887836933554342,0.06483830831253529,0.06570171194752367,0.07197819772116622,0.06840057449918216,0.06679890153732736,0.06230497346471519,0.06996466936521373,0.06759504536730773,0.06425117853154011,0.06589099586073782,0.06594440955832404,0.0672962356101461,0.06464432706766564,0.06551210182107152,,,,,,,
2018-09-21,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2018-09-28,0.06765662174535794,0.06676184736842126,0.0660957529139318,0.06748957442175144,0.06451808600679813,0.0651470210142688,0.06568612365853588,0.06712025634493592,0.06618260750581757,0.0678430708500421,0.06691697280811387,0.0640790287093277,0.06660834847598616,0.06884131666409249,0.06905337151261896,,,,,,,
2018-10-05,0.0705177326415475,0.06724610197628576,0.06437300724865919,0.06630599032352424,0.06524579698074122,0.06662172170546043,0.06606977361381546,0.06629139564536986,0.06417233479043451,0.06754621381422055,0.06723765334384915,0.06420194983522283,0.0677568621926194,0.06617212031101097,0.07024134557723898,,,,,,,
2018-10-12,0.0718532701118824,0.06749291363817565,0.06367409735582429,0.06383443307115162,0.06290976850830836,0.0671212221560624,0.06662167082023118,0.06819983764047206,0.06465617044241931,0.07028369854821938,0.06608971461959187,0.06321121005927162,0.06641520126681107,0.06750780905189459,0.07012898270968408,,,,,,,
2018-10-19,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2018-10-26,0.0665957427541877,0.0662202407654467,0.06651841080822254,0.06812670678194976,0.06748365340205989,0.06729076240782149,0.06618199817607989,0.06752044783511707,0.06719825987018527,0.06693531737957713,0.06600781935536985,0.06782714481850068,0.0652496628329384,0.06675260678498919,0.06409122602755446,,,,,,,
2018-11-02,0.06738211909037543,0.06588718994482098,0.06840579310405182,0.06796369134427152,0.060226116901279464,0.06876182315187816,0.06749199404289342,0.06750089576270885,0.0684780637426357,0.06783632186075922,0.06316121865168196,0.06890780987311167,0.06640905906500731,0.06601157664831792,0.06557632681620647,,,,,,,
2018-11-09,0.06440409031037021,0.06684925064898295,0.06766200468364013,0.07199350911438743,0.06524110219445085,0.06742621849717471,0.0651353500309686,0.06393121541235235,0.06967357859887861,0.06656028123295428,0.06414598366546174,0.06628672496179301,0.06782099039349984,0.06820463688013617,0.06466506337494897,,,,,,,
2018-11-16,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2018-11-23,0.06420552461269528,0.06744004224973285,0.0683490281594086,0.06433046754689083,0.06846664590879546,0.06594629801534442,0.06757466812464853,0.06675242202432442,0.06492024918782303,0.06754422318118461,0.0660875219428418,0.067063420036558,0.06673515312593033,0.06834635025980013,0.06623798562402172,,,,,,,
2018-11-30,0.06377533125920967,0.06781311879635149,0.06936061876195498,0.06247560044665555,0.06706446849646183,0.0668594104865181,0.06801986385869088,0.06531272976567609,0.06550444128406072,0.06734926297126523,0.06548549776501765,0.068417667941068,0.06754756204684159,0.06897862830712585,0.06603579781310233,,,,,,,
2018-12-07,0.062429548527068716,0.06793891883685887,0.07082694391939329,0.06245410317356907,0.06822097367896715,0.06757677714604744,0.06962575366832122,0.06417397162017918,0.06455693278766038,0.06449715941157178,0.06552159251531253,0.06791722187372483,0.06709713171288004,0.07118794818524456,0.06597502294320108,,,,,,,
2018-12-14,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2018-12-21,0.06625534913242885,0.06730099034450275,0.06759506077330768,0.06379899360120286,0.06654674148954796,0.06799924601230982,0.06705316284336627,0.06703436276800034,0.06462072232294447,0.06769460506695996,0.06514649815107537,0.06745182213973205,0.0669222504591198,0.06807223423774737,0.06650796065775448,,,,,,,
2018-12-28,0.06281129473299259,0.06921867591175465,0.06785950514966707,0.06185989885282071,0.06570925659410023,0.06878614658160176,0.06791302897380307,0.06664983777472987,0.06611024724036889,0.06826703467739001,0.0644499347807854,0.06950091848576866,0.06740626354108988,0.06714821752617281,0.06630973917695446,,,,,,,
2019-01-04,0.06218371361010599,0.06878122788261466,0.06746025260778385,0.06224605282651913,0.06600966123105738,0.06723637280324869,0.06869117061994161,0.06717115335613325,0.06623279839814486,0.06855100729319234,0.06379208385999466,0.07045994097785037,0.06728442667543164,0.06810517032352244,0.06579496753445903,,,,,,,
2019-01-11,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2019-01-18,0.0647957948984449,0.06538208534610272,0.06605575532348598,0.06994808841783393,0.07048604146470099,0.0655734773537244,0.0655489014141792,0.06684517718784648,0.06777302325412107,0.0683248160087936,0.06830298031549178,0.0650079535056409,0.06669258106480859,0.06496273091660507,0.06430059352822033,,,,,,,
2019-01-25,0.06583094113529364,0.06431225284148026,0.0651798437372382,0.07445536712895483,0.07105460915676451,0.06529056092528471,0.06406380680742799,0.06716447945514094,0.06705140861487975,0.06799960150303125,0.06908570276598476,0.06381973704080741,0.0665646864728611,0.06495059894764127,0.06317640346720961,,,,,,,
2019-02-01,0.0658006535077147,0.06424612283361848,0.0662241602422261,0.07337951332746023,0.0708390164111187,0.06566688819656152,0.06409765258712544,0.06623085375629356,0.06745863053711885,0.06794901586612122,0.06995689009421809,0.06353838941683777,0.06561027840641653,0.06553522674794571,0.06346670806922326,,,,,,,
2019-02-08,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2019-02-15,0.06736662915615561,0.06579182018295204,0.06687359438162686,0.06544418685839186,0.06747132554712022,0.06757423735607734,0.06652167585344118,0.0667151965100355,0.06723953905966049,0.06549594878516687,0.06721219699070034,0.0665460286345033,0.06676402135279166,0.06594823277806348,0.06703536655331316,,,,,,,
2019-02-22,0.06806629177326619,0.066287970765734,0.06553642887662728,0.06576730218810019,0.06845267383056361,0.0683043236177465,0.06586351439938352,0.06554525166636364,0.06796273576082852,0.06663475774003681,0.06771088991820556,0.06680863769661198,0.0659946594127296,0.06303637769752313,0.06802818465627937,,,,,,,
2019-03-01,0.06400425024861066,0.06540730275563683,0.06532718946956445,0.06431276218865573,0.07126664455522438,0.0680830175768282,0.06585943683701467,0.0656545314807688,0.0674768322495954,0.06686213432986231,0.06997530430283584,0.06681730688843443,0.06614509186503549,0.06555597086971175,0.06725222438222093,,,,,,,
2019-03-08,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2019-03-15,0.06588486987354215,0.06716139810093691,0.06717436261895735,0.0664033106135699,0.06609405799465638,0.06601291306212387,0.0679406590280177,0.06552979289890451,0.06700355884913434,0.06717955049679004,0.0678881505945408,0.06731902254906463,0.06664326799179071,0.06478678972341742,0.06697829560455333,,,,,,,
2019-03-22,0.06944289583140399,0.06725713600334467,0.06777838730785919,0.06714655309639993,0.06558374404529588,0.06373018288597408,0.06926614736941647,0.06563770713261965,0.0627077745316528,0.06935622503806509,0.06557742459851898,0.06746675426504745,0.06813230831039678,0.06470750338130223,0.0662092562027029,,,,,,,
2019-03-29,0.06922634128808333,0.06615441387750451,0.06885527193352332,0.06956389716094748,0.06362286607540302,0.0638803006368166,0.06823907746143403,0.06466137908446289,0.06201150455971875,0.07169862692123231,0.06704692585331554,0.0657438984233264,0.06852832626468895,0.06472995813484553,0.06603721232469738,,,,,,,
2019-04-05,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2019-04-12,0.06649803518905192,0.06671226173725435,0.06569219253892607,0.06794524272030761,0.06841047698085967,0.064331904133497,0.0653275262363832,0.06784441403298329,0.06551756369606848,0.06618221352791749,0.06760562920082727,0.0645105837351192,0.06579781178271091,0.070129678438482,0.06749446604961144,,,,,,,
2019-04-19,0.06617743487874296,0.06666733307034618,0.06553531112466138,0.07040219869976898,0.06924601470803475,0.06346988090861508,0.06533312947871724,0.06843555557297745,0.06468995794280258,0.06545166609293519,0.06805784039404894,0.06403202734710915,0.06472695074696182,0.06926549894973043,0.06850920008454792,,,,,,,
2019-04-26,0.06626282682942854,0.06754301537218073,0.06434938883574283,0.06696814575738505,0.06965834477921155,0.06296504760370551,0.06441768451555192,0.06766601545935481,0.06588272632981407,0.06606566666172309,0.06875285241200714,0.06331743896842883,0.06557401483158123,0.07024710705398565,0.07032972458989897,,,,,,,
2019-05-03,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2019-05-10,0.06622030768272749,0.06779754924780541,0.06652274517430307,0.0680333864875635,0.06760221044126628,0.06630988395084787,0.06640016682404265,0.06618346572985002,0.06509562956183573,0.06784659893229673,0.06520546999305674,0.06615590571938802,0.0669989367184591,0.06791796552600649,0.06570977801055079,,,,,,,
2019-05-17,0.06558518645893176,0.06789960955338584,0.06766654140980428,0.06810695640521464,0.06331360363989336,0.06752562277287319,0.06814930507805023,0.06702282013381532,0.06546346762879995,0.066966599076082,0.0630929148606416,0.06919220646701178,0.06737249569727333,0.06666456715021732,0.0659781036680055,,,,,,,
2019-05-24,0.0664463684838863,0.06841765829806361,0.06807271106928116,0.07076622900883757,0.062117784790709986,0.06831987002020166,0.07123675169442377,0.06637380563078664,0.06491094788241113,0.06755323350553893,0.059612958226372095,0.0704065756839953,0.06532095043993423,0.06423954686446241,0.0662046084010952,,,,,,,
2019-05-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2019-06-07,0.06739750803632606,0.06584906644105186,0.0654093106962934,0.06695473284410036,0.0656903037213702,0.06683721705858432,0.06624253023383428,0.06866309664111103,0.06558619131914556,0.06683625719046922,0.0660524684532282,0.06592490545946898,0.06629643619375945,0.06723238451611317,0.06902759119514394,,,,,,,
2019-06-14,0.0660669914569703,0.06636801388029592,0.0667245887826726,0.06421057389308943,0.06769351341731335,0.06640892093137538,0.0667247455394729,0.06830574204808607,0.06427625209046678,0.06803288880667574,0.06517554552311966,0.06659153236039814,0.06729413914703712,0.06692088460860028,0.06920566751442637,,,,,,,
2019-06-21,0.061944472438812535,0.06561973265310901,0.06637369698356577,0.06478163808984286,0.06934485526344422,0.06717355518411089,0.06661403075022658,0.06788065736885271,0.06514017615323635,0.06896457574311805,0.06579906263227481,0.06669439820966146,0.0682791242088404,0.06740041240898856,0.06798961191191563,,,,,,,
2019-06-28,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2019-07-05,0.0664844048521503,0.06584534577478116,0.0663446750636578,0.0672164562056587,0.06749325131306083,0.06531096268901482,0.06752052827427109,0.06712952825028921,0.06666295548368277,0.06578583520311738,0.06701307920745311,0.06577803139558312,0.06837127293147116,0.06710619788943209,0.06593747546637657,,,,,,,
2019-07-12,0.06367817967802664,0.06542800964760946,0.06628300287798483,0.06880744940087573,0.06712313382759871,0.06542132507021838,0.06715817168060728,0.06840845627495643,0.06621074260557544,0.06604692781493013,0.06602440822811205,0.06672296363696514,0.06823935984975175,0.06868995871253623,0.06575791069425183,,,,,,,
2019-07-19,0.06399348776206046,0.06634153131909802,0.06692124303443318,0.06765825279645628,0.06541689595245963,0.0647625638401834,0.06857796007774523,0.06915595058181168,0.0651357689484067,0.06620447575512609,0.06487759737103319,0.06754989573938067,0.06746550953284568,0.0701328117677345,0.06580605552122529,,,,,,,
2019-07-26,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2019-08-02,0.064989510208948,0.06627297824018155,0.06511987934646687,0.06795211778969519,0.0672164648558777,0.06541747951852905,0.06690985234924439,0.0657313872607926,0.06600727390785568,0.06790458457991218,0.06926987459023175,0.0663406049973479,0.06815780118475605,0.06526453418254097,0.06744565698762016,,,,,,,
2019-08-09,0.05931527526269404,0.06758670944789966,0.06496985901108786,0.07076666876725166,0.06582501838747865,0.06783537127490233,0.06676148041898246,0.06438391792015116,0.06526533493761576,0.06650334440703713,0.06888631428586946,0.06951668233780813,0.0687032154781129,0.0642268835045821,0.06945392455852684,,,,,,,
2019-08-16,0.058797416488891426,0.06649349326607135,0.0634057625605895,0.07076554935306241,0.06686757794025368,0.06852205702411043,0.06659814567868125,0.06486183705488081,0.06379384155367208,0.06773736178787076,0.06947782316920818,0.07092651962371514,0.07075812578198427,0.06245529650039912,0.06853919221660952,,,,,,,
2019-08-23,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2019-08-30,0.067715147169723,0.06588186674368007,0.06533420166761841,0.07232272992716388,0.06640334601295658,0.06624652954166152,0.0647397491893836,0.06667292108167516,0.06412487323066396,0.06688313812654129,0.06721004313448296,0.06446117087107354,0.06825605923419677,0.06680432870285663,0.06694389536632273,,,,,,,
2019-09-06,0.06688108458217863,0.06541552059486083,0.06450916282928128,0.07392049887088104,0.06600434150890544,0.06652878801307059,0.06418881309048868,0.06710169839407792,0.06599726283170168,0.06603287632006559,0.06663832559022022,0.06416834679348307,0.06874049269601633,0.06702270226109558,0.06685008562367317,,,,,,,
2019-09-13,0.062476477616383086,0.06539518815049852,0.06493861026323416,0.07057886500200339,0.06889789684130886,0.06729902775816161,0.06399508503640938,0.06601821203489262,0.06819457221118438,0.06684522496911288,0.0697215342078269,0.0618902124095959,0.06851776664977886,0.06805988898322217,0.06717143786638746,,,,,,,
2019-09-20,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2019-09-27,0.07467117766950405,0.06620711315553031,0.0657767566154553,0.06720622919256886,0.06371281795183348,0.06745996796085539,0.06578552474506462,0.06571085117244242,0.06546296677944849,0.06524608306350178,0.06780966915774586,0.06753633003509531,0.06628258917036335,0.06524707130192407,0.06588485202866665,,,,,,,
2019-10-04,0.07362748119931053,0.06720920440913691,0.06590948546670894,0.06713973500557373,0.0664638014194396,0.06708357954001941,0.06524862303035958,0.06506757835166405,0.06468673955253366,0.0649956537664853,0.06605416152383949,0.0684068882622028,0.06807400786996547,0.06442466466323743,0.06560839593952315,,,,,,,
2019-10-11,0.0714988708511359,0.06598061860701535,0.06684213343901517,0.06735660084263669,0.06387678452781713,0.06861131273591221,0.06460806171954091,0.06519615054013105,0.06395522297889464,0.06577039280177527,0.06739146426719818,0.06836278921899414,0.06926481942987416,0.06522721984310637,0.06605755819695279,,,,,,,
2019-10-18,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,,0.058823529411764705,0.058823529411764705,,,,
2019-10-25,0.0560176235961318,0.05886458458550454,0.05894375370451481,0.060418544849704214,0.06063189398484795,0.05852842741301281,0.058422913336665,0.061507457964682606,0.059149492220927864,0.05828301491629396,0.05734693938511508,0.05796287017718014,0.05882265532643715,0.05919955950981426,0.05912812195591882,,0.056354644880512214,0.060417502192736804,,,,
2019-11-01,0.056288500867711574,0.059292842890302296,0.05893329614462551,0.0612412495287935,0.05965455997043597,0.05788118762301569,0.058505121396806144,0.05998991663598257,0.05926285523634849,0.05813192034187501,0.05818572131053983,0.057969483747882654,0.05773771925507274,0.06032662704364717,0.06013254505549919,,0.05679533585818962,0.059671117093272025,,,,
2019-11-08,0.05548657706079527,0.057323997521264616,0.05921850149992229,0.06532262447510646,0.06257495218778787,0.05672200739307238,0.058252590401495635,0.05869372831943639,0.05745703970106951,0.05979659109281169,0.059074869503055794,0.0576762344566138,0.05875708728394608,0.06040394194554653,0.06033034050939726,,0.054363758445345294,0.05854515820333296,,,,
2019-11-15,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,,0.058823529411764705,0.058823529411764705,,,,
2019-11-22,0.059235194554955024,0.05773871716361707,0.05679317814652519,0.059939241963460364,0.057106257763141474,0.057484283880812906,0.05785729628407109,0.0662625668927074,0.05964932641278012,0.05812270779272345,0.058387278855853215,0.058119468699137554,0.05780945878047054,0.0578853636525238,0.057432234463025714,,0.05875079174178123,0.06142663295241408,,,,
2019-11-29,0.06017496973648495,0.05953552372010995,0.05898103430918726,0.061435846705325585,0.05838943407530488,0.05807878219683808,0.05930526353452909,0.04239462337088279,0.0629258420214241,0.058285942953723816,0.0599411545443122,0.05919481075744378,0.05970510283677991,0.05881621964917237,0.05901246292916152,,0.06155438496448165,0.06226860169483809,,,,
2019-12-06,0.059201589787839085,0.05971156075997877,0.05953907929241535,0.057954848298855485,0.05828608327446627,0.05822641169688631,0.0605710840750924,0.04324411388877102,0.06299530279072123,0.05919402398838124,0.06142881762794012,0.058731302951070756,0.059461326225135704,0.058362097509849525,0.059543600310283495,,0.06180214330266293,0.061746614219650206,,,,
2019-12-13,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,,0.058823529411764705,0.058823529411764705,,,,
