,.TR15GSPA,.TR15GSPD,.TR15GSPE,.TR15GSPF,.TR15GSPI,.TR15GSPL,.TR15GSPM,.TR15GSPREC,.TR15GSPS,.TR15GSPT,.TR15GSPU,gamma_op
2018-05-18,0.016637950617713074,0.005517378758463684,0.0048161977145507046,0.0171805586211866,0.007367147468910484,0.01081764749691197,0.002534075467608976,0.012735307006599264,0.006435692292260403,0.8514801504526368,0.06447789410315777,8
2018-05-25,0.016936231418592792,0.005605899995819718,0.0049854369167764735,0.017266076198963472,0.007539005769860632,0.01083411468527843,0.002615588279159839,0.012537575560336273,0.006528994709523322,0.8515535430515684,0.06359753341412067,8
2018-06-01,0.016679238664796838,0.0055967041564444825,0.0046943006916740256,0.017000430570633815,0.007473361823561022,0.010816113597788573,0.0025466053661314164,0.012668978601317925,0.006490346311479008,0.8513195724078695,0.06471434780830328,8
2018-06-08,0.0164803725461176,0.005519299341138894,0.004731023414380014,0.016529076644309477,0.0073142446894728,0.010566302656354928,0.002508802192786409,0.012683988155936608,0.006357539811343774,0.8539629389053662,0.0633464116427933,8
2018-06-15,0.014840368838306084,0.011345222940522079,0.004836933500101462,0.015439843663129768,0.008449372403012051,0.011111791862511738,0.0039432899922802744,0.016954665651581144,0.006872852014745814,0.8497698810454297,0.05643577808837979,8
2018-06-22,0.014893967058844637,0.011515276356071438,0.004655572228017566,0.01505673491484219,0.008299962521531009,0.01084803389870829,0.0038646524079086705,0.016723241181413915,0.0069774643556776384,0.849658301384628,0.057506793692356804,8
2018-06-29,0.014953111977102343,0.011560206681785305,0.004786862430065482,0.015009243246175138,0.00812936267919658,0.010899621433218046,0.003831168443739612,0.017298922228450107,0.007062956314637959,0.8468961624611173,0.05957238210451211,8
2018-07-06,0.014954093226486883,0.01153926464709777,0.004925189579451089,0.014966936426292989,0.008158839426138294,0.01122844120268163,0.0038667058160190737,0.017782344220040425,0.007177470353462376,0.8434623521390241,0.06193836296330537,8
2018-07-13,0.015481468993503486,0.006437225299831401,0.005107102546809711,0.00959209904386453,0.00512902625063226,0.01088312987454182,0.004135861753601103,0.01761287278052455,0.006461838309400669,0.8174698001639487,0.10168957498334193,8
2018-07-20,0.015460280613478632,0.006445498706382739,0.005054073860460016,0.009512897284977596,0.005143990875643456,0.010657084442016566,0.00407959913654458,0.017158282957409166,0.006403193841634665,0.8214179168920142,0.0986671813894385,8
2018-07-27,0.015349083611510609,0.0064208525464492265,0.004956125228276056,0.009725482896463002,0.005188968039784894,0.010454938384070061,0.00406905275950749,0.016884169202385405,0.006412974913859697,0.8223344239034254,0.0982039285142682,8
2018-08-03,0.015679530885862124,0.006425693986099996,0.005105119192824815,0.009979878395964667,0.005327331826999011,0.010667319435048865,0.004171400363055081,0.016966128306275807,0.006527169791304629,0.8195231296190953,0.09962729819746968,8
2018-08-10,0.017084645469291976,0.0046657585058093864,0.004825106760809009,0.01191532315836738,0.005480449971559803,0.012382795025607546,0.0034906647593141993,0.020833061457419616,0.008173756313220273,0.8277889473459813,0.08335949123261972,8
2018-08-17,0.017004456101590057,0.00469231611092957,0.004806686431119547,0.011828822495592738,0.005425028512935532,0.012439447682035821,0.0034434322342531036,0.02041992551005768,0.007998570047040486,0.82911933808148,0.08282197679296546,8
2018-08-24,0.017229310077028378,0.004672905085381496,0.004622882934377573,0.011880080966940827,0.005484331543409646,0.012857512737387044,0.003420010346156389,0.020984721501346774,0.008230732292957503,0.8257449466890598,0.0848725658259546,8
2018-08-31,0.017141333918191434,0.00470369235373279,0.004696249572030314,0.011752487130688893,0.005444635391220331,0.01259510259490245,0.003415823110602617,0.020515459629809534,0.00798591518097512,0.8291784946483903,0.08257080646945615,8
2018-09-07,0.018171183484015058,0.008556541434563969,0.004402582247246857,0.013070560621805907,0.005908696960506207,0.013160095740246833,0.0032758565690106517,0.02245863578297011,0.00819906644839588,0.8069804049720734,0.09581637573916506,8
2018-09-14,0.018529269867747614,0.008649477273256174,0.004389988908868284,0.013361694093648896,0.006076292620844345,0.013475636917877742,0.0033341400230960765,0.022666903752330665,0.008476012371937097,0.8019055544734967,0.09913502969689646,8
2018-09-21,0.018429364589867672,0.00861057663769367,0.004415576378267342,0.013108049814411613,0.00608912117416963,0.013641015338199643,0.00330265495010791,0.022392936737773088,0.008410184307172617,0.8035463880441833,0.09805413202815363,8
2018-09-28,0.01864102852542617,0.00865288059315035,0.004515455743277095,0.013390749480451209,0.006161525602577386,0.013686663698206385,0.0033740001744803484,0.022323075541442996,0.008512116218872363,0.8039197864159203,0.09682271800619538,8
2018-10-05,0.028555220779639595,0.008117300145569231,0.00462751120370801,0.013808756953220508,0.007764732179338735,0.015813579500572703,0.00381432643991729,0.019451615977706407,0.011138204944952629,0.7845407546836938,0.10236799719168115,8
2018-10-12,0.028784482320084508,0.007901873879090839,0.004798741920747925,0.014259230044253658,0.00792401364669013,0.015759872934273108,0.0038477849205689326,0.019241704967652495,0.011247468764382077,0.7801346960598978,0.10610013054235841,8
2018-10-19,0.028826912350070025,0.007914563652757061,0.004716686340512048,0.013968685335631524,0.0076890108356088725,0.01588828722403776,0.003735169300713631,0.019377573870911567,0.011445736629473307,0.7778421878267479,0.1085951866335363,8
2018-10-26,0.02904400592557561,0.007784696189058157,0.004635861573633142,0.014102297201123604,0.007636048304167673,0.016064011400159443,0.0037001134443799817,0.020057092573627356,0.011982507140236572,0.7726195047359492,0.11237386151208918,8
2018-11-02,0.026366141855520747,0.00207921336940102,0.004531825470304701,0.016406660435724946,0.005113487159035479,0.010099290907173583,0.0034567482640974756,0.01161729871524976,0.009897642132478401,0.7045919240831513,0.2058397676078627,8
2018-11-09,0.026680881280309196,0.002142196766989207,0.004556233176759795,0.016964935409093933,0.0052158063445518505,0.010229479129090138,0.0036322293354219904,0.011636137813834407,0.0100321207017719,0.7062756505020801,0.2026343295400977,8
2018-11-16,0.027191452967366397,0.002137017689538334,0.004518609986739438,0.017076646572555657,0.005218178033139468,0.010019011773734049,0.0036101860075716556,0.011823919967303073,0.01012487145935308,0.7028046513978914,0.20547545414480747,8
2018-11-23,0.027358069842926745,0.002096672935545373,0.004495523140209527,0.017160639789786398,0.005272472005529363,0.010076985566184908,0.0036866212001884944,0.012088875895751883,0.010124516712548786,0.6982822225826013,0.20935740032872732,8
2018-11-30,0.07636332648666669,0.034542948942913834,0.007349300301428524,0.047857100207397654,0.022118407172408948,0.010422636235885019,0.016617585002296695,0.023635468734641243,0.017150847735972613,0.3380113839999268,0.40593099518046205,8
2018-12-07,0.0776236263282279,0.03515839421433003,0.007281444918663587,0.047661469640943935,0.022079104349959248,0.01054894356084122,0.016300414089008963,0.023305041697787587,0.01691641331283338,0.3438412689100346,0.3992838789773696,8
2018-12-14,0.07576808749610629,0.03442107052703948,0.007217898151523756,0.04546672725506359,0.021147027621390906,0.010370183649058189,0.015808899474101443,0.023879629541318267,0.01681152078395056,0.3342981396550982,0.41481081584534935,8
2018-12-21,0.07450728132590112,0.03402036204713479,0.006972848046960508,0.04394469500715565,0.02085342640053545,0.01044004815210749,0.01563230445403052,0.02352406037948354,0.01676361993857584,0.33477243730033945,0.41856891694777565,8
2018-12-28,0.07678770679069197,0.044994244002813606,0.011201979975732287,0.048297787227880695,0.027876494750910565,0.014744394041187131,0.023816125447306713,0.023552284291898748,0.022572679881526975,0.16597188924429962,0.5401844143457516,8
2019-01-04,0.07889571194311742,0.04689793407442631,0.011363802505335873,0.049726052712816576,0.028480281276926898,0.015211910395337426,0.024439177940100535,0.02345589437671914,0.022684215526125016,0.1715162853439325,0.5273287339051622,8
2019-01-11,0.07899178408302329,0.048104682059777484,0.011888113438105884,0.050817162420396064,0.028950890854213287,0.01574334749617023,0.02487484524652646,0.02322798337050198,0.022863140799975874,0.17075433769272244,0.523783712538587,8
2019-01-18,0.07946233037120852,0.04906043723432487,0.012091191281625764,0.050454098443295965,0.02961795016959667,0.015820813966788243,0.024996724799556072,0.02379461603566114,0.022605832198518538,0.1735814319347941,0.51851457356463,8
2019-01-25,0.07575913441106806,0.06398879825646571,0.009033929513475675,0.057208855160166265,0.027659049079780722,0.016011659046110724,0.021157746393911,0.02295381493009299,0.020999714762503965,0.25662670781141356,0.42860059063501144,8
2019-02-01,0.07464846864647895,0.06381303877256142,0.008873892835970518,0.05703886597069599,0.027509837570334424,0.015857839358793643,0.02100248399546856,0.02320469584617857,0.020644336644087644,0.25858432987967656,0.42882221047975366,8
2019-02-08,0.07490578476517575,0.06271242431585698,0.008985142433075988,0.056292313464319614,0.027730011772930236,0.015954936696427544,0.02092505246392902,0.023464595777278833,0.020888866186111146,0.25710056019351957,0.4310403119313753,8
2019-02-15,0.07335376785095793,0.06179885685731324,0.00859174798778479,0.054947533756423174,0.027799738259897233,0.015717315661063158,0.020350236627922312,0.023530653487164235,0.020861085661309293,0.2589261564760866,0.4341229073740782,8
2019-02-22,0.047620998010238155,0.04119776298757082,0.006849607572110235,0.045565565625169877,0.02405791429263837,0.014872739621260497,0.01378331212163579,0.021375962745452184,0.018541944400018426,0.3893170630696312,0.37681712955427443,8
2019-03-01,0.04672495683633975,0.04091368752605719,0.006705262518237122,0.04496302882319829,0.023862100986440093,0.014728327268208252,0.01389523472872003,0.021041128915747033,0.01832728748043881,0.3889140351164142,0.37992494980019936,8
2019-03-08,0.04673186699311874,0.040818539750320154,0.006747635278178484,0.04512064492631618,0.023787341227441555,0.014764486589852388,0.013649803716750517,0.02063957154223277,0.018198609112426333,0.3909743721120106,0.3785671287513524,8
2019-03-15,0.04539811582522807,0.04019908936391291,0.006553444100065049,0.04433844139060595,0.023340490125330342,0.014905229611497355,0.013665432964106038,0.020910774832335177,0.01827669398325736,0.3865492890352102,0.38586299876845165,8
2019-03-22,0.03991993146622658,0.03471288025248968,0.007167687496255945,0.0351745489376485,0.020598309128875697,0.014588483953133766,0.013312781114096214,0.015242502559400115,0.013506494296933291,0.39754153474662296,0.4082348460483172,8
2019-03-29,0.039319354054219366,0.03498949389847218,0.007165546950228652,0.03341462417447076,0.02024285670853768,0.014568448271197437,0.013052770944995832,0.015345303411058225,0.013599578236383471,0.39835563699817933,0.4099463863522571,8
2019-04-05,0.03959516903843996,0.03551337487194621,0.007200034963415404,0.0337875059555284,0.02072348286548868,0.014425117917846252,0.013266623083225586,0.015473679714480488,0.013753667249335876,0.4002084553481697,0.4060528889921234,8
2019-04-12,0.039166354927163215,0.036146913086515436,0.007268044250072055,0.034474316186959196,0.02102208243297428,0.014646516143835294,0.013611904835288407,0.01540941640775064,0.01342812601468498,0.40512371929463475,0.3997026064201216,8
2019-04-19,0.011890754196851552,0.015232371379123685,0.00442162891449762,0.01915440952545823,0.007665937999664779,0.011947645009092817,0.006089732044020718,0.019022844592997426,0.00785260049234611,0.6502378988522601,0.24648417699368674,8
2019-04-26,0.011322154144050979,0.015304169562856455,0.004378443150432443,0.0191895491054254,0.007736881455187834,0.011981576086240078,0.006036010256226511,0.01837424502390208,0.007906251813240117,0.6559785813331855,0.24179213806925262,8
2019-05-03,0.011621261956304913,0.015338541037479317,0.004273990622157099,0.019252728199048927,0.007585032368282593,0.012159191994515697,0.005899690760337737,0.01842320357442518,0.007828552618358462,0.655099613160882,0.24251819370820796,8
2019-05-10,0.011727714642617909,0.01525647716203494,0.004114636461071797,0.01943999427970704,0.007647283912947394,0.01190911332689563,0.0058487516476898515,0.018547748122144672,0.007856646768954012,0.6548508965128936,0.242800737163043,8
2019-05-17,0.010060881058523263,0.019721531858664113,0.004366323756639416,0.024686275661383705,0.007759146816975024,0.00944696230973005,0.0055249297139031706,0.006429603361814376,0.0059699781772575705,0.6139160172541505,0.2921183500309591,8
2019-05-24,0.010044204137761328,0.01954678845260941,0.0043612576988206146,0.02426867784270351,0.0076344737419965026,0.009507974504813303,0.0054788350902613345,0.006536747010411824,0.006047490128803419,0.6092448308948248,0.29732872049699394,8
2019-05-31,0.01029233769230308,0.019385886474858043,0.004249464573921969,0.02453309161171362,0.007623786876819725,0.00949158480961141,0.005447084679885151,0.0066292502315603566,0.006096216376372291,0.6003382000431073,0.305913096629847,8
2019-06-07,0.010250041230469692,0.019351718657588154,0.004150670269076432,0.024303461156428653,0.007604010581693488,0.009413504656060712,0.005454340054254616,0.0066913248400377245,0.006012392652417635,0.6019154843755832,0.30485305152638975,8
2019-06-14,0.03258698331479176,0.05274390839342408,0.005402652852387384,0.03789379328583577,0.018392983605305377,0.011606974414928292,0.012480323143395214,0.013397476154184518,0.014538895072272753,0.3953255844199606,0.4056304253435139,8
2019-06-21,0.03248291631463251,0.053673367489874994,0.005328957719852418,0.037859072332740516,0.0182364776561002,0.011696151779869832,0.012485651913318355,0.013422993555024836,0.014566420757971574,0.39226219587729444,0.4079857946033203,8
2019-06-28,0.03281627100918652,0.053237055930034784,0.005501078867011864,0.03722773155837325,0.018311260589592388,0.011767434101887743,0.012296061751962727,0.013260332588454991,0.014289428861093547,0.3968961761000042,0.4043971686423979,8
2019-07-05,0.03277327844409676,0.05360110422066786,0.005566484457587807,0.038113290394698116,0.01860207999207047,0.011773312142772016,0.012621205895029032,0.013050796217403722,0.014280102757168291,0.40014061295763437,0.3994777325208715,8
2019-07-12,0.02100661137412614,0.04327020894448921,0.0043451085865732555,0.03538479574314574,0.014677648379378183,0.009980091247731582,0.009361880119239274,0.0066280749038170605,0.00854419253390036,0.46743538299072673,0.37936600517687247,8
2019-07-19,0.020576307279070644,0.043807656852178266,0.004402414418038882,0.03528042197919193,0.014719357401392888,0.010051211704108495,0.009206027433172186,0.006563610168007658,0.00855654399773444,0.4707198981878002,0.37611655057930443,8
2019-07-26,0.02056545205991371,0.043436642366910944,0.004302769607583059,0.035056040027126714,0.014660798011697314,0.009815786934169273,0.009287921102544696,0.006458705619816366,0.008645499345497966,0.47089263519225294,0.376877749732487,8
2019-08-02,0.020418303110378018,0.04332786896367329,0.004223999757029747,0.03557194081573872,0.014700108297202412,0.01013359599970779,0.009286851835408378,0.00643675071160948,0.008592199614288787,0.476991028795231,0.37031735209973254,8
2019-08-09,0.0301055881518124,0.0529814302460035,0.00612119547208078,0.04376282693392101,0.02421021815445154,0.0130836924452266,0.013742274225356454,0.009960668711291587,0.01754272813858755,0.351958796962767,0.43653058055850147,8
2019-08-16,0.030189914907601152,0.05292618118676498,0.005967904161397695,0.04306937478677483,0.024023233405586538,0.012976513124944319,0.013794941657128822,0.010121645431077218,0.017526196685426196,0.3492670684376847,0.44013702621561357,8
2019-08-23,0.02987523840829484,0.051878630606995976,0.0057687887415983664,0.04218200425490821,0.023664335908087624,0.012850497297503125,0.013520065399726047,0.010159463135468035,0.01779830902655187,0.3482925324500299,0.4440101347708361,8
2019-08-30,0.02950789704942206,0.05230507909926403,0.005696740134692986,0.04169551914379873,0.023432493993645394,0.01269718770720567,0.01322636804145783,0.010191027914886207,0.017738497319225593,0.34591742025153027,0.4475917693448712,8
2019-09-06,0.029353830739313393,0.058662701915155546,0.006933732936723412,0.04047269023622043,0.0267681693308177,0.014449170948869577,0.01567191943146489,0.014545280149659667,0.022192017589785507,0.30897845942824387,0.46197202729374576,8
2019-09-13,0.029148294524051717,0.05941831082499663,0.007032250425991183,0.04067185332689634,0.026893790072283524,0.014533813019501116,0.015618865508435555,0.014559403796075364,0.022184977063117357,0.31229309569683383,0.4576453457418174,8
2019-09-20,0.029127914486170976,0.05969929192326781,0.007263405232650382,0.04214213064158564,0.027645354968374326,0.01468958221672229,0.016155825298807824,0.014169667381014165,0.021962775768980713,0.31042085541110565,0.45672319667132033,8
2019-09-27,0.029261274167810023,0.058109642358561836,0.007289953898207831,0.04152023933746945,0.0270689349685721,0.014466815611150586,0.01589677010981861,0.014369190480385449,0.021702131573215266,0.3065001061403575,0.4638149413544513,8
2019-10-04,0.0262227192219094,0.064231258642443,0.009233432906091354,0.0479525312828037,0.03385375541607304,0.014431246448461166,0.020620277858326486,0.02195624225247257,0.019922225488915382,0.23963603866884853,0.5019402718136556,8
2019-10-11,0.026432435000776276,0.06400605808240047,0.00886747902516438,0.04689332876751648,0.03301078649618257,0.014448080628165251,0.020131622729203408,0.02199539132548375,0.019999207517410345,0.24195955055768364,0.5022560598700134,8
2019-10-18,0.02641879374674652,0.06484361812709834,0.008974512665572563,0.04731415390504968,0.03358742171304595,0.014616434843990243,0.02052153638535503,0.021933433819553372,0.019864683843759365,0.24531277935655577,0.4966126315932731,8
2019-10-25,0.026960930317022697,0.0657276095129933,0.008814050304000311,0.048067259492527534,0.03372723385508553,0.014806989213822742,0.020562975993954857,0.022298761537118083,0.019851194610411058,0.24342149605699176,0.4957614991060721,8
2019-11-01,0.014185054166709982,0.04462764082027298,0.0054175898068994435,0.034164748512063525,0.018992905596034504,0.010917815371457404,0.0121320633172938,0.008189495876401817,0.009151503566625488,0.44443341045243995,0.39778777251380104,8
2019-11-08,0.014451061594521421,0.044300658470457124,0.0053461103542832705,0.03430585175786167,0.019162391634116736,0.01095205672937376,0.012150203643005827,0.008089637211635048,0.009066826652870043,0.4489074012626518,0.3932678006892234,8
2019-11-15,0.014568476141171087,0.04452661263890682,0.005501711445159674,0.035340330474868696,0.019621679873878233,0.01113555912362803,0.012479234131514121,0.00785472910302724,0.009067323824343679,0.45918828086696484,0.38071606237653755,8
2019-11-22,0.014736791933058687,0.04389095562822814,0.005366054238986493,0.0347991870947972,0.019487397818148483,0.01114241915265611,0.012317167351188313,0.007894105050525109,0.009034462577558362,0.45934865543610015,0.3819828037187528,8
2019-11-29,0.014225279147976944,0.022021605195311975,0.004960354534873299,0.036261320437071025,0.01676624443333695,0.011151546986627708,0.009935172903374298,0.0018290730629117735,0.0038607241421561994,0.5051156352190721,0.37387304393728776,8
2019-12-06,0.01426840101504188,0.022194228431710806,0.004833441800548366,0.036159266673430654,0.016674293912024286,0.011122723836799731,0.009951630528065636,0.0018387761553188844,0.003863899851531691,0.5087382766838622,0.3703550611116659,8
2019-12-13,0.014405177306130687,0.02207141404274061,0.0049210789034101945,0.03644758768858727,0.01654229402790399,0.011201474277498827,0.009984385424656942,0.0018368745281362017,0.003906791421268462,0.5069469939375593,0.37173592844210757,8
2019-12-20,0.01428299630226068,0.02203675785183663,0.004915311657862013,0.036410778206048405,0.016468154018372597,0.01100114543353444,0.009924292952323265,0.001769270257295583,0.0038654161428705045,0.510874196613328,0.36845168056426797,8
2019-12-27,0.00916597202916214,0.006214533573764308,0.004324695259273904,0.02206424358626137,0.00794781773894987,0.01700514366565392,0.006191654527843593,0.007692504339265577,0.005936105906321029,0.6554036837939223,0.25805364557958205,8
2020-01-03,0.009126275314021274,0.006255879245970315,0.00432534777269724,0.021974858751928054,0.00793026775292669,0.01693297613569006,0.006189053127452923,0.007681202163428241,0.005913932736580191,0.6583387313526576,0.25533147564664743,8
2020-01-10,0.009029360097041403,0.006238676431601727,0.0043622446579566635,0.02192532614018663,0.008006364911472393,0.016906622290350004,0.0060432547546081395,0.007688949871509023,0.005826737149602291,0.6607669675045245,0.2532054961911473,8
2020-01-17,0.009022165545438372,0.006156676163048817,0.004235879511805914,0.02152080232260464,0.00786312240412283,0.017003408469172924,0.005916145090285059,0.007575078581673577,0.005763706412849642,0.6640684396091507,0.25087457588984746,8
2020-01-24,9.714807754924006e-05,0.00010092868728893444,2.399544231443385e-05,0.0008976238258287441,0.000131921174547041,0.00033667840683345926,5.6293822861174176e-05,8.214304802191567e-05,0.00010405689548850187,0.713511332213853,0.2846578784054135,8
2020-01-31,9.440295308363002e-05,9.869641596482844e-05,2.2726343875178548e-05,0.0008716762532231469,0.0001292924461086632,0.00032941528666946416,5.447424421464863e-05,8.212824104937057e-05,0.00010273873572299052,0.7095095270005727,0.2887049220795154,8
2020-02-07,9.275066269880637e-05,9.997966541204083e-05,2.1766934938163622e-05,0.0008722178936190356,0.00012734887579606834,0.00032416647354054236,5.339789748296217e-05,8.182610671612327e-05,0.0001032835231233771,0.7032048359619345,0.2950184260047383,8
2020-02-14,9.355907049587113e-05,9.930938122780698e-05,2.1288924145596135e-05,0.0008736492292762549,0.00012736055805252344,0.00032522234334378007,5.3845018433901375e-05,8.086417901440763e-05,0.00010214815083131956,0.7128833833470395,0.28533936979813895,8
2020-02-21,1.546109217636869e-07,1.7117830254656454e-07,6.56187216049648e-08,1.604284430168837e-06,2.823237078542077e-07,3.519778340194818e-07,1.2675731996995275e-07,3.232533393804662e-08,6.67371098055914e-08,0.6288465793825551,0.3711505648037633,8
2020-02-28,1.5631322915698696e-07,1.7247680132160847e-07,6.606368160147804e-08,1.6111604360834867e-06,2.838979564293311e-07,3.5332710414477284e-07,1.2829741148456959e-07,3.2857526724556446e-08,6.77454984421408e-08,0.6235054691154595,0.37649165874489515,8
2020-03-06,1.5768956121236199e-07,1.7238266391600836e-07,6.301722241451794e-08,1.5720629373719634e-06,2.810700917587943e-07,3.609941525368305e-07,1.2644473703802055e-07,3.249303599349363e-08,6.851037963289377e-08,0.6255439460040296,0.37445321933118847,8
2020-03-13,1.5988250793140038e-07,1.6508902210775715e-07,5.6264520725681065e-08,1.4653230252188879e-06,2.6808360033634253e-07,3.451016324483904e-07,1.2378076198029312e-07,3.2812296011132175e-08,7.050850188684239e-08,0.6085383719848183,0.3914589411693131,8
