,.TRXFLDHDTE1,.TRXFLDHDTF1,.TRXFLDHDTF4,.TRXFLDHDTH2,.TRXFLDHDTI1,.TRXFLDHDTI2,.TRXFLDHDTI4,.TRXFLDHDTM2,.TRXFLDHDTM3,.TRXFLDHDTN1,.TRXFLDHDTT1,.TRXFLDHDTU1,.TRXFLDHDTY2,.TRXFLDHDTY3,.TRXFLDHDTY4,.TRXFLDHDTA1,.TRXFLDHDTE2,.TRXFLDHDTH1,.TRXFLDHDTM1,.TRXFLDHDTN2,.TRXFLDHDTT2,.TRXFLDHDTY1
2017-01-20,0.06656025199726401,0.06602612047115,0.06712544912894977,0.06646059906472546,0.06595563694903234,0.06580269555030306,0.06678514829762847,0.06607183684665152,0.06724562294312852,0.06586650900840012,0.0656151999571491,0.06750486507193204,0.0661043790194592,0.0671595830317194,0.06971610266250707,,,,,,,
2017-01-27,0.06484524856086459,0.0660163769394583,0.0663338767872146,0.06894448025865135,0.06693984406868694,0.06492719229680283,0.06642494382140797,0.06762001130708141,0.06716494353583717,0.06436545500312696,0.06531362455338262,0.06735562449005357,0.06624003809733804,0.06639798698820094,0.07111035329189275,,,,,,,
2017-02-03,0.06431148235848244,0.06670405428874376,0.06607252855604676,0.06763839897759177,0.0669718501115491,0.06499488127831589,0.06639959137073809,0.06793846888670466,0.06947743232181508,0.0648806573136235,0.06509557726514956,0.06727812126712387,0.06517412969187995,0.06712725169548846,0.06993557461674707,,,,,,,
2017-02-10,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2017-02-17,0.06746508493531156,0.06688233698172381,0.06677531032157778,0.0676340961483784,0.06747807027498529,0.06544026384815854,0.06704291434323283,0.06719789244444485,0.06493077305731548,0.06596860596927892,0.06820805820487078,0.06652928837340653,0.0665163829812653,0.06479696713350518,0.06713395498254479,,,,,,,
2017-02-24,0.0677048676482867,0.06757765537981268,0.06646548421785743,0.06695724041984834,0.06999824494664227,0.06374572645476259,0.06693131257701045,0.06641304174406154,0.06615777736450709,0.06623103867570884,0.068822570968925,0.06577049253973823,0.06540987544622802,0.06560657726958728,0.06620809434702342,,,,,,,
2017-03-03,0.06737018096572354,0.0649959468634123,0.06822851157529375,0.06973643223272182,0.0691632709381996,0.06322367600236764,0.06820852955013698,0.06678742674230022,0.06607838718909603,0.06460633447200549,0.06728438644660555,0.0659921271915783,0.06489076358181894,0.06513756538377935,0.06829646086496068,,,,,,,
2017-03-10,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2017-03-17,0.06545900007226295,0.0664656232730455,0.06833411241046033,0.06688967475523656,0.06912361696584154,0.0671014316954157,0.0676503824592163,0.06627707211685782,0.06327801097580854,0.06624693018481143,0.06661890149747517,0.06614643061272611,0.06694697755941041,0.06678451073738789,0.06667732468404376,,,,,,,
2017-03-24,0.0649192195457116,0.06604158044432269,0.06819197873241256,0.06703814463811572,0.0697835328469905,0.06674636601547976,0.06711875380925035,0.06647526534559352,0.06233062324851919,0.06505668575865896,0.06824356104513364,0.06562008961580182,0.06838673906403149,0.06772329996200423,0.06632415992797402,,,,,,,
2017-03-31,0.06362319323490001,0.06523826419817454,0.06956720408738351,0.06801164560516483,0.07132236183735016,0.0663676304034418,0.06732260227929113,0.06471734911731267,0.061741451519869275,0.06355514745394969,0.07043650739672172,0.06619552860431747,0.0680366571017561,0.06859252445492953,0.0652719327054376,,,,,,,
2017-04-07,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2017-04-14,0.06706616897748192,0.06576564982266814,0.06737179322858558,0.06711953533142836,0.0657034783313907,0.06602726267964869,0.0668447749565275,0.06619710639150855,0.0673312753064215,0.06726544491982027,0.06636093873193422,0.06718332423021707,0.06668896284320426,0.06742559226943139,0.06564869197973183,,,,,,,
2017-04-21,0.06638570906636178,0.06568398153289774,0.0682659545723629,0.06685564470538635,0.06602884626563918,0.06744037916290213,0.06744121179599222,0.06501279724532606,0.06704117834859598,0.06665119304228909,0.06541138638546665,0.06676502936057827,0.06669071441157379,0.06747886548502333,0.06684710861960444,,,,,,,
2017-04-28,0.06630072588629823,0.06515094553682355,0.06760402355206242,0.0671670045995695,0.06767249541128954,0.06721537667690355,0.06682049951295362,0.06599275325433156,0.06585293192481309,0.06665790370072504,0.06757772545371864,0.06568719646687764,0.06703204951502259,0.06638924526394499,0.06687912324466601,,,,,,,
2017-05-05,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2017-05-12,0.06605328299359756,0.06858011548001813,0.0663599893735248,0.06656977561889663,0.06715696313699947,0.06674197768246322,0.06669808035758412,0.06617392218992747,0.0661763772178992,0.06539659114375579,0.06583641641903418,0.066694732988259,0.06709277404450284,0.06517339841826804,0.06929560293526955,,,,,,,
2017-05-19,0.06610329570850315,0.06922065165661194,0.06656900689758184,0.06707988922165631,0.0668546300073793,0.0662814542969317,0.06711744167353342,0.06556244746542388,0.06862862281869564,0.06535588079631716,0.06384696804301543,0.06655858605627077,0.06762209630003423,0.0644034251585467,0.06879560389949833,,,,,,,
2017-05-26,0.06650690102597882,0.0691466131191801,0.06746306001285814,0.06730977913744103,0.06554199826392183,0.06584216537377036,0.06916861688548041,0.06555080115407409,0.06912481164053155,0.06609229250210555,0.061357694336017114,0.06656292942801631,0.06693563189280004,0.06426838397352296,0.06912832125430171,,,,,,,
2017-06-02,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2017-06-09,0.06570910798423216,0.06653650872255804,0.06800289457787059,0.06662171430503332,0.06686573977742863,0.06592792699254749,0.0660332767495095,0.06625117502184914,0.06831799240954772,0.06700047212392157,0.06486413295945975,0.06724730647916294,0.0666942839282102,0.06751871004612935,0.06640875792253961,,,,,,,
2017-06-16,0.06474435445065593,0.06605567736646424,0.06885938511066339,0.06581945465671664,0.06785300187156965,0.06439932079975488,0.06611351597124725,0.06744702422353549,0.06769865720883157,0.06610816591994566,0.06868586418005004,0.06635482482415132,0.06586928008200638,0.06791162226832054,0.06607985106608716,,,,,,,
2017-06-23,0.06385644171416799,0.06624204155100849,0.06776559192437157,0.06590196369853943,0.0679369184877398,0.06485699749787846,0.06672033444940126,0.0666368274619061,0.06803755637830808,0.06575637165336327,0.06794837821941391,0.06641928481995403,0.06584174484407755,0.0694610749174989,0.06661847238237131,,,,,,,
2017-06-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2017-07-07,0.06559392335653243,0.0696522691138514,0.06610906622843621,0.06624978454660303,0.06610630865289703,0.06391972037254723,0.06715673964169117,0.06623478373416028,0.0700142309254403,0.06722464029300441,0.06465583645863156,0.06594842641329096,0.06676114142790436,0.06667328763813773,0.06769984119687192,,,,,,,
2017-07-14,0.064371534470754,0.06988002833642182,0.06637034821340712,0.06544740884127219,0.0663875717565791,0.0638014915275093,0.06774697233342772,0.06526759878126606,0.07026065413498399,0.06718028126204309,0.06596983092928549,0.06611128023145707,0.06683367182411552,0.06510072400564881,0.06927060335182883,,,,,,,
2017-07-21,0.063628120204484,0.07070535475032863,0.06677595878616975,0.06464967971934761,0.06731484244889957,0.062442869567372786,0.06887675708494465,0.0653609859316134,0.07005868967276975,0.06642257417630999,0.06680385691378982,0.06650434166945905,0.06648561696575471,0.06517258991226302,0.06879776219649333,,,,,,,
2017-07-28,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2017-08-04,0.06849780561338227,0.0674877122794672,0.06811028326251127,0.06587908375178382,0.06536202483913527,0.06762897134101745,0.06712376311778806,0.06692976308398929,0.06650720059615128,0.06665225637362485,0.06396510360786496,0.06684936622200752,0.06558711051182477,0.06720823170807957,0.06621132369137257,,,,,,,
2017-08-11,0.06816554173687693,0.06938799062649552,0.06855669041578967,0.06601595995451479,0.06480922309540756,0.06718687563851479,0.06776448891242778,0.06796787608869097,0.06615960828543456,0.06581299365415128,0.06368564836562057,0.06714043069586066,0.06482703564679593,0.06611535131810495,0.06640428556531411,,,,,,,
2017-08-18,0.06747972166890909,0.06725968597681525,0.06839579804640904,0.06558730614810489,0.06600672231644768,0.06773148231466641,0.06722817269438365,0.06823916374631758,0.06575909058384632,0.06788994982554176,0.06414248132449535,0.06745542984675791,0.0657410140696606,0.06573067358360622,0.06535330785403816,,,,,,,
2017-08-25,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2017-09-01,0.06533794904299021,0.06671833963744853,0.0675456784741985,0.06779678821968976,0.06866018547851659,0.06620720694128902,0.06630802827888996,0.06664509078543329,0.066907960099895,0.06497984131737466,0.06935831658955646,0.0647900724840077,0.06688783021324506,0.06488406058823228,0.06697265184923289,,,,,,,
2017-09-08,0.06483657974000998,0.06595347955614778,0.06778459360962832,0.06806063422479312,0.06830990735813099,0.06586243808207344,0.06578816566575432,0.0684713249381005,0.06813360080467622,0.06479129581791511,0.07227540336947823,0.06448637696772161,0.06590149695932251,0.06606214907172318,0.06328255383452473,,,,,,,
2017-09-15,0.0646355162533151,0.06436851019902859,0.06893037074295282,0.07044034323693334,0.0661246619735638,0.06608892659932632,0.06567314542653908,0.0681493131136317,0.06989282586512226,0.06438783963648874,0.07126391446223831,0.0646024217688608,0.06502394868612382,0.0666107044090356,0.0638075576268398,,,,,,,
2017-09-22,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,
2017-09-29,0.06573524789133044,0.06642522410228965,0.06574566398874672,0.06680695833904396,0.06745422735631305,0.06623472558732717,0.06542713433484061,0.06940182439405833,0.06819561457362336,0.065965917441829,0.06597955600603309,0.06603585375718687,0.06594457876453533,0.067711701621622,0.06693577184122054,,,,,,,
2017-10-06,0.06532801045106623,0.0669870007231138,0.06438037078549776,0.06664092385458105,0.06672753561953813,0.0666379760985671,0.06562549425462702,0.06957437292615815,0.06586598914349077,0.06780877319415943,0.06584471011588465,0.06669481650374057,0.06599622290607457,0.06909166454104546,0.0667961388824555,,,,,,,
2017-10-13,0.06445302604002402,0.06646100357393488,0.06514779600477552,0.06777689157664805,0.06786430682898734,0.06621183368166089,0.06463103371297627,0.07176723696387415,0.06739169153693172,0.06656214895966393,0.06662408688655266,0.06558319466829463,0.06565699512130942,0.06753454534522803,0.06633420909913826,,,,,,,
2017-10-20,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,,0.058823529411764705,0.058823529411764705,,,,
2017-10-27,0.05977443486443414,0.0585393525113649,0.0592168686414223,0.06070329837447153,0.058024239766630084,0.05866644067552043,0.059448713446775825,0.06014846274844063,0.05659766546202617,0.058601941914798464,0.05842645195220267,0.0589693504789777,0.059160507436044646,0.05856664365079955,0.05816521811366406,,0.05984136119382693,0.057149048768599886,,,,
2017-11-03,0.06072627056505899,0.05894925447081067,0.05838302612945156,0.06036207472576993,0.05717851351746511,0.058838038591000605,0.059823435982693025,0.06131255387543568,0.05658183458683657,0.059075291256999576,0.05770727513076314,0.05863444002271253,0.058478916572780905,0.057577149967947765,0.05721753516513254,,0.06221917856218006,0.056935210876961295,,,,
2017-11-10,0.06196503269394207,0.057713002899535806,0.057913415032450254,0.06281811176904852,0.059057374632905085,0.0581325564855012,0.059029233622664226,0.06005009935947884,0.05600578357129774,0.05957553316548695,0.05862484629358881,0.05801253729566134,0.05934419844806679,0.05893851465417445,0.055710399083898465,,0.06042450074261002,0.0566848602496894,,,,
2017-11-17,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,,0.058823529411764705,0.058823529411764705,,,,
2017-11-24,0.059091792716178114,0.059438777858821644,0.05897319825298467,0.059779126432188794,0.05999159117262149,0.05963058127170063,0.05914459414398878,0.05707707643814859,0.05597221115274853,0.05892353546544678,0.059294457670792125,0.059330592216108924,0.05901239764986645,0.05845658240113489,0.05773329870719489,,0.05889265410846192,0.05925753234161274,,,,
2017-12-01,0.05875603823685487,0.0602963734196341,0.05977106914040479,0.05935099626688994,0.05939238162353767,0.05792016588426091,0.05959386423496968,0.057404025582094856,0.05670210713304132,0.05931944839808034,0.059273460361362475,0.06017401776738234,0.05805403814454795,0.059295474563555786,0.05781829015177004,,0.059097001538673956,0.05778124755293887,,,,
2017-12-08,0.060681188277834676,0.06197461307199621,0.059865276082237476,0.05857901231614461,0.05753738594616633,0.058690237479942974,0.060768404163049204,0.05680164464690406,0.057967173635041266,0.060040584087572596,0.056288822709299774,0.061260228526256705,0.058662625983789414,0.059985060400818906,0.056763823862028835,,0.05636413351236267,0.057769785298554366,,,,
2017-12-15,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,,0.058823529411764705,0.058823529411764705,,,,
