,.TR15GSPA,.TR15GSPD,.TR15GSPE,.TR15GSPF,.TR15GSPI,.TR15GSPL,.TR15GSPM,.TR15GSPREC,.TR15GSPS,.TR15GSPT,.TR15GSPU,gamma_op
2019-12-06,0.06161428668997407,0.09537225965538183,0.057720868580183354,0.15162764381321797,0.14909676945903183,0.031113413735824318,0.08002284136334271,0.012545648289990967,0.015166402018563379,0.33688107482752266,0.008838791566966944,4
2019-12-13,0.06216612686427979,0.09478535972609405,0.05873078104896445,0.1527413573268277,0.1478242216322179,0.03131416096092913,0.08023616182752553,0.012524858284521418,0.015325195084612386,0.3354855628136774,0.008866214430350045,4
2019-12-20,0.06168247965006952,0.09470351585881101,0.058703474387229164,0.15269510518787796,0.14726586182795381,0.030775902531918312,0.07980970063461461,0.012072432997503801,0.015173624780589975,0.33832379945430185,0.008794102689130152,4
2019-12-27,0.06666123207772076,0.08822642536249359,0.0637975476270818,0.14611237654731613,0.1601189408800151,0.02871468658705057,0.07942475306890955,0.011025078233717164,0.013359637868150614,0.3347043810480589,0.007854940699485793,4
2020-01-03,0.06633557449336615,0.08876395035807304,0.06377164596898531,0.14543943321263392,0.15967641751413122,0.02857690501305284,0.07934717837303155,0.011002750005855674,0.013302324750423956,0.3360160676758218,0.007767752634624489,4
2020-01-10,0.06563928371657535,0.08853085480715542,0.06432363001426426,0.14512962553665998,0.16122865872697015,0.028535972412566106,0.07748758229280783,0.011015215820456805,0.013107821654967022,0.33729732277890334,0.0077040322386736915,4
2020-01-17,0.06616917154966932,0.08814274111883334,0.06301474305806395,0.14371646177666708,0.15974966010735148,0.028954085993259573,0.0765311202023704,0.010948412942275687,0.013081121919385581,0.341991613671183,0.007700867660940466,4
2020-01-24,0.06447492008492997,0.08428308134647332,0.060054380192522,0.14074123278533546,0.15891340942558818,0.02940214696179865,0.08009426009435372,0.01075455577847162,0.013109061722692605,0.35044180812944364,0.007731143478390823,4
2020-01-31,0.06388890846495993,0.08404472274946563,0.05800010632149258,0.13936877431102618,0.15881900641618008,0.029335319065396288,0.07903421638961484,0.010964718104943932,0.013198307647265844,0.35535019274986784,0.007995727779786964,4
2020-02-07,0.06338917838415477,0.08597634109272718,0.05609894683042597,0.1408294460146946,0.15797292197125648,0.029152337073500262,0.07823594063967947,0.011032020245819401,0.013399027767953152,0.35566275298000766,0.008251086999781021,4
2020-02-14,0.06368139136422386,0.08505230727330218,0.05464364828322021,0.14048634728563084,0.15734430659618348,0.02912823695147303,0.07856990445866005,0.01085795125633319,0.013197792507534495,0.3590902163650963,0.007947897658342388,4
2020-02-21,0.07475293341877998,0.08150510513417114,0.06687450201537218,0.12818053777219332,0.15828444871448083,0.03398410077447306,0.08992395783890526,0.012641702276362382,0.014852133673151247,0.33021975687138216,0.008780821510728565,4
2020-02-28,0.07540227097621609,0.0819346129999773,0.06717322343692841,0.12843403599992154,0.15880120228131148,0.03403596303840056,0.09080732451438477,0.012820295299735988,0.015041893798542115,0.32666246775499286,0.008886709899588934,4
2020-03-06,0.07657943137338316,0.08244243423470678,0.0645079402687942,0.12616293156784916,0.15828022410151185,0.035009165424148656,0.0900998866836037,0.012763622527412423,0.015314363488871907,0.3299417685410001,0.008898231788717993,4
2020-03-13,0.08059815532773247,0.08195781493924682,0.05978655087946061,0.12207034565382312,0.15671018596211106,0.03474109972494433,0.09155700898652679,0.01337935689017237,0.016360592273294543,0.333182665617306,0.009656223745381831,4
2020-03-20,0.12219556044106994,0.12117533284750849,0.0030850679608945136,0.02253100618965968,0.02634652372089793,0.09548476844951342,0.029642420546706544,0.14449093980101133,0.2269600979062387,0.06485278864671527,0.14323549348978423,4
2020-03-27,0.1249690335568183,0.12305649021442237,0.0029187976882493086,0.021715158528459694,0.025344146120716404,0.09863691257092197,0.030363555981009222,0.1299875813430142,0.23790618328604182,0.06473413503927306,0.14036800567107371,4
