,0
2008-01-04,0.01626008465952911
2008-01-11,-0.02722890189437116
2008-01-18,-0.0902202049148546
2008-01-25,-0.022576234203734398
2008-02-01,-0.03316431510029297
2008-02-08,0.0034084804231949207
2008-02-15,0.03743775494172969
2008-02-22,-0.027724494609397694
2008-02-29,0.03136639565371828
2008-03-07,-0.07804372106299143
2008-03-14,-0.044983717437948365
2008-03-21,-0.08662737165629801
2008-03-28,0.12401393547735333
2008-04-04,0.025192408658781786
2008-04-11,0.0018593607517335313
2008-04-18,-0.019125732093026832
2008-04-25,0.07509811378672285
2008-05-02,0.029764403965789353
2008-05-09,-0.03257409205975813
2008-05-16,0.025175102638011072
2008-05-23,-0.018802881010684336
2008-05-30,-0.0026220748642229548
2008-06-06,-0.006554651054919007
2008-06-13,-0.08181568092013913
2008-06-20,0.0070702616113658395
2008-06-27,-0.048694993385918005
2008-07-04,-0.03701361443501365
2008-07-11,0.0362078873339135
2008-07-18,-0.02205660091053329
2008-07-25,0.026125224618407116
2008-08-01,-0.0027951935138656693
2008-08-08,-0.041149366227573786
2008-08-15,-0.019351240661587887
2008-08-22,-0.03249134336507147
2008-08-29,0.044895529659188166
2008-09-05,-0.06423683527347539
2008-09-12,-0.0539430265696164
2008-09-19,-0.020969333534469642
2008-09-26,-0.053116368703726886
2008-10-03,-0.030150876174076333
2008-10-10,-0.1811139151528158
2008-10-17,-0.029913128700764447
2008-10-24,-0.1162686418544157
2008-10-31,0.1125042510957922
2008-11-07,0.019426398955782756
2008-11-14,-0.013303205995575083
2008-11-21,-0.07009157699576053
2008-11-28,0.07925570486701024
2008-12-05,0.014290879239249368
2008-12-12,0.06303384502816275
2008-12-19,0.06276525452641378
2008-12-26,-0.05208009675747236
2009-01-02,0.05866327007625245
2009-01-09,-0.03749433022768432
2009-01-16,-0.05006456371374757
2009-01-23,-0.032696132796181374
2009-01-30,0.051619862284442514
2009-02-06,0.03575219024468793
2009-02-13,-0.007418436662875177
2009-02-20,-0.04132047016174715
2009-02-27,-0.015375176868577343
2009-03-06,-0.02634926525295807
2009-03-13,0.03993354601984421
2009-03-20,0.0321309244543377
2009-03-27,0.08704655474304897
2009-04-03,0.027301336276934096
2009-04-10,0.01867720701519104
2009-04-17,0.050615347506287385
2009-04-24,-0.0005169352608520479
2009-05-01,0.006909829813353614
2009-05-08,0.10748740761012618
2009-05-15,-0.011205777549754542
2009-05-22,0.018062543283079692
2009-05-29,0.06325597011014199
2009-06-05,0.036664887615764856
2009-06-12,0.0020963545751267795
2009-06-19,-0.0478685014842278
2009-06-26,0.03902729793313412
2009-07-03,-0.020898839246675297
2009-07-10,-0.008628065528326186
2009-07-17,0.05807316994595667
2009-07-24,0.05640866368441159
2009-07-31,0.03792994684942513
2009-08-07,-0.00917248780965933
2009-08-14,0.012888635324139435
2009-08-21,-0.03858382370225837
2009-08-28,-0.0030762317074117824
2009-09-04,0.028128214009766207
2009-09-11,0.03000541131900933
2009-09-18,0.005886883054789019
2009-09-25,-0.018905466997300276
2009-10-02,-0.022411728683402368
2009-10-09,0.05333619999519557
2009-10-16,0.018076037856166443
2009-10-23,0.0332376242374705
2009-10-30,-0.036742098794302354
2009-11-06,0.010696520636649564
2009-11-13,0.03439399507811132
2009-11-20,-0.0008723979953342915
2009-11-27,-0.035265057689039536
2009-12-04,0.06209790776781461
2009-12-11,-0.013461841203321912
2009-12-18,-0.0378290130403797
2009-12-25,0.022934374916635684
2010-01-01,0.02069660944032641
2010-01-08,0.027494841447554392
2010-01-15,0.0009398314944782157
2010-01-22,-0.05582262831965604
2010-01-29,-0.040301416080524524
2010-02-05,-0.015653794747772017
2010-02-12,0.02689171220004698
2010-02-19,-0.016140855149446073
2010-02-26,0.03084716701549127
2010-03-05,0.025065700301838592
2010-03-12,0.02252826333004341
2010-03-19,0.01239619086152733
2010-03-26,-0.007927133970425982
2010-04-02,0.020878689876715123
2010-04-09,0.02704288179424411
2010-04-16,-0.019331497203553788
2010-04-23,-0.011356043289372338
2010-04-30,-0.0067438572554234695
2010-05-07,-0.06955304356087963
2010-05-14,0.022997200340495794
2010-05-21,-0.060822021970497984
2010-05-28,0.03155720715745229
2010-06-04,-0.0012691886299390084
2010-06-11,-0.003770174744728926
2010-06-18,0.02891274188799205
2010-06-25,0.009610389985305806
2010-07-02,-0.038534730111475256
2010-07-09,0.032641407797876304
2010-07-16,-0.012751637049837485
2010-07-23,0.03300011905333527
2010-07-30,0.01358959923874994
2010-08-06,0.021414532918281486
2010-08-13,-0.017662330764567365
2010-08-20,0.00276683521238001
2010-08-27,-0.023580369084105077
2010-09-03,0.035433810732363104
2010-09-10,0.013649567286375132
2010-09-17,0.0300042512906619
2010-09-24,0.014229301657669826
2010-10-01,0.020288297395166962
2010-10-08,0.015770135565700828
2010-10-15,0.02581254748314932
2010-10-22,-0.012816552692133106
2010-10-29,-0.014246492424287778
2010-11-05,0.05478524363469217
2010-11-12,-0.028526677127580856
2010-11-19,-0.023330316231030167
2010-11-26,-0.015261044569230315
2010-12-03,0.0226582751833036
2010-12-10,-0.009866827953760319
2010-12-17,-0.016033407886318938
2010-12-24,0.0009051357226752602
2010-12-31,0.005292435518950245
2011-01-07,0.028217628531642214
2011-01-14,0.006558478435792656
2011-01-21,-0.024276021135319473
2011-01-28,-0.005135297707339181
2011-02-04,0.010154189348645636
2011-02-11,-0.05222663288161362
2011-02-18,0.034050320283775116
2011-02-25,-0.036622746916607295
2011-03-04,0.04004398235167113
2011-03-11,-0.014914826860136149
2011-03-18,-0.03258517773823299
