,0,gamma_op
2011-04-01,0.01849966795470846,2
2011-04-08,0.0012726433815643636,2
2011-04-15,0.010563154572286015,2
2011-04-22,0.005595539453621929,2
2011-04-29,0.02120224359466369,2
2011-05-06,-0.00623514014904007,2
2011-05-13,0.013920221675735506,2
2011-05-20,0.0029613809829453107,2
2011-05-27,-0.004834466009205424,2
2011-06-03,-0.02152734855841989,2
2011-06-10,-0.016399523328750828,2
2011-06-17,0.008569054844542128,2
2011-06-24,-0.007595402868781981,2
2011-07-01,0.03935912410762029,2
2011-07-08,0.005911914734504534,2
2011-07-15,-0.015714722098554887,2
2011-07-22,0.014009762346976989,2
2011-07-29,-0.03401430967914662,2
2011-08-05,-0.04991647180007879,2
2011-08-12,-0.010416247135737907,2
2011-08-19,-0.012293149803357908,2
2011-08-26,0.0297840083984518,2
2011-09-02,0.004443278777553761,2
2011-09-09,-0.013384490654467304,2
2011-09-16,0.03925399045562229,2
2011-09-23,-0.04732031120897468,2
2011-09-30,0.0028497511703201323,2
2011-10-07,0.01032040525346166,2
2011-10-14,0.033687046263454506,2
2011-10-21,0.013747532718939207,2
2011-10-28,0.01187944935204064,2
2011-11-04,-0.016011300943716666,2
2011-11-11,0.010783324192001183,2
2011-11-18,-0.01862577221135434,2
2011-11-25,-0.031289687029652145,2
2011-12-02,0.0534516698003469,2
2011-12-09,0.008044722863548733,2
2011-12-16,-0.009312563296812132,2
2011-12-23,0.035068217526459854,2
2011-12-30,-0.0033390966950077234,2
2012-01-06,-0.005415322373794619,2
2012-01-13,0.001539095013694391,2
2012-01-20,0.011770023477363386,2
2012-01-27,-0.00482563746366518,2
2012-02-03,0.013267346002943166,2
2012-02-10,-0.0008019429741262549,2
2012-02-17,0.012118332520108127,2
2012-02-24,0.001558751967439439,2
2012-03-02,0.002386121234990388,2
2012-03-09,0.004998467858576919,2
2012-03-16,0.012628290294898635,2
2012-03-23,0.0003604540544327876,2
2012-03-30,0.010036159490665636,2
2012-04-06,-0.003314158297706958,2
2012-04-13,-0.015626477701111963,2
2012-04-20,0.017386876261973026,2
2012-04-27,0.008107039546062364,2
2012-05-04,-0.010962510588323133,2
2012-05-11,-0.00028121527347782483,2
2012-05-18,-0.021700669656337983,2
2012-05-25,0.01264952512181438,2
2012-06-01,-0.02099674205110093,2
2012-06-08,0.02905581892986145,2
2012-06-15,0.014860820869780161,2
2012-06-22,-0.010488754517657876,2
2012-06-29,0.023743265203172523,2
2012-07-06,0.0031792035702163175,2
2012-07-13,0.008003182887302144,2
2012-07-20,-0.002997031498493507,2
2012-07-27,0.016287049633045267,2
2012-08-03,0.002354386217411505,2
2012-08-10,0.00034313920332862597,2
2012-08-17,0.005130815309018097,2
2012-08-24,-0.00686473838256476,2
2012-08-31,-0.0026937803145283103,2
2012-09-07,0.013668460940081242,2
2012-09-14,0.006608192028964625,2
2012-09-21,0.005762378183660556,2
2012-09-28,-0.006102423150908202,2
2012-10-05,0.016183575064084917,2
2012-10-12,-0.019343480706478466,2
2012-10-19,0.0018867469005698194,2
2012-10-26,-0.012360310486332099,2
2012-11-02,-0.0011751467188984702,2
2012-11-09,-0.02180069159616831,2
2012-11-16,-0.010179064537562715,2
2012-11-23,0.03214563482013685,2
2012-11-30,0.010934350882803288,2
2012-12-07,0.0031828767426640777,2
2012-12-14,-0.00366768549367222,2
2012-12-21,-5.624125027222119e-05,2
2012-12-28,-0.018748399063783797,2
2013-01-04,0.041545422179896915,2
2013-01-11,0.0024385753979410977,2
2013-01-18,0.01145765599347021,2
2013-01-25,0.011219268450361846,2
2013-02-01,0.009262355272289247,2
2013-02-08,0.004139047709831831,2
2013-02-15,0.0009633872382981397,2
2013-02-22,0.0036440618211280437,2
2013-03-01,0.0034950339809255034,2
2013-03-08,0.019319273876106352,2
2013-03-15,0.005503399337259694,2
2013-03-22,0.0026556725801981946,2
2013-03-29,0.011450208180257784,2
2013-04-05,-0.0034924990148962947,2
2013-04-12,0.024011393889822482,2
2013-04-19,-0.009111447884900675,2
2013-04-26,0.008682211014856353,2
2013-05-03,0.013350628489681696,2
2013-05-10,0.006293903484686671,2
2013-05-17,0.01758728635410625,2
2013-05-24,-0.01290502819047145,2
2013-05-31,-0.018766050618594737,2
2013-06-07,0.008904219775594906,2
2013-06-14,-0.004391683106022112,2
2013-06-21,-0.023593859324375327,2
2013-06-28,0.010848852124934208,2
2013-07-05,0.014907886041720317,2
2013-07-12,0.03089130310131085,2
2013-07-19,0.007575818897612615,2
2013-07-26,-0.001975878047497722,2
2013-08-02,0.013533687235443783,2
2013-08-09,-0.008333679501771867,2
2013-08-16,-0.02162292640871081,2
2013-08-23,0.006904654309989421,2
2013-08-30,-0.018582607563204862,2
2013-09-06,0.013631091737839942,2
2013-09-13,0.023475453794810718,2
2013-09-20,0.014292295745574368,2
2013-09-27,-0.006542522526061975,2
2013-10-04,0.00010209815019226315,2
2013-10-11,0.01273022939291164,2
2013-10-18,0.02738471706423424,2
2013-10-25,0.005384380768993262,2
2013-11-01,-0.008445693028100967,2
2013-11-08,0.004156269373948627,2
2013-11-15,0.013574324193507794,2
2013-11-22,0.008309969361408523,2
2013-11-29,-0.0014688149461196624,2
2013-12-06,-0.0014337370537529173,2
2013-12-13,-0.014220356828758905,2
2013-12-20,0.025293108838411578,2
2013-12-27,0.011027046822611894,2
2014-01-03,0.000340564043431249,2
2014-01-10,0.006870805944927978,2
2014-01-17,-0.0029621341840236873,2
2014-01-24,-0.031141042385995518,2
2014-01-31,-0.0010779356000746622,2
2014-02-07,0.007917251934695405,2
