,0,gamma_op
2011-04-01,0.014512904333591833,2
2011-04-08,0.003943785390952484,2
2011-04-15,0.018176373725561145,2
2011-04-22,0.0027643586868335724,2
2011-04-29,0.018277393989493913,2
2011-05-06,-0.005055096943063003,2
2011-05-13,0.014492257957090585,2
2011-05-20,0.01013838757650362,2
2011-05-27,-0.005554002519305551,2
2011-06-03,-0.021521772217570154,2
2011-06-10,-0.013778503942938735,2
2011-06-17,0.01643315851987524,2
2011-06-24,-0.010860972716003984,2
2011-07-01,0.03002580860232254,2
2011-07-08,0.009134495333937702,2
2011-07-15,-0.016819905356482007,2
2011-07-22,0.022294378483694824,2
2011-07-29,-0.025304238005074545,2
2011-08-05,-0.02934500903990425,2
2011-08-12,-0.011239443851849554,2
2011-08-19,-0.005014503052370684,2
2011-08-26,0.02026392792931671,2
2011-09-02,0.008767554757279798,2
2011-09-09,-0.017937769230464955,2
2011-09-16,0.034964510430453184,2
2011-09-23,-0.04423957233168721,2
2011-09-30,0.002861096499861612,2
2011-10-07,0.008199279315936848,2
2011-10-14,0.030929067402105395,2
2011-10-21,0.004788727710255179,2
2011-10-28,0.012205318585963233,2
2011-11-04,-0.017671382491247566,2
2011-11-11,0.007644900694548433,2
2011-11-18,-0.004529769723143044,2
2011-11-25,-0.02544169325489815,2
2011-12-02,0.04805734643842312,2
2011-12-09,0.01106283867000468,2
2011-12-16,-0.008663461666415741,2
2011-12-23,0.03328767665454178,2
2011-12-30,-0.0019776299191760953,2
2012-01-06,-0.012088950069075947,2
2012-01-13,-0.0024630858968405617,2
2012-01-20,0.0050883404316230596,2
2012-01-27,-0.004258984024957932,2
2012-02-03,0.015402505856223391,2
2012-02-10,0.0017164600799478248,2
2012-02-17,0.01043056815925907,2
2012-02-24,0.005850895785581576,2
2012-03-02,0.005383410890109552,2
2012-03-09,0.0004647700968569365,2
2012-03-16,0.012295002337193722,2
2012-03-23,0.010110474697581251,2
2012-03-30,0.016855398487798098,2
2012-04-06,0.0004876266172758969,2
2012-04-13,-0.015286434532330292,2
2012-04-20,0.008587090946906229,2
2012-04-27,0.014178848437051802,2
2012-05-04,-0.006231555442035956,2
2012-05-11,-0.001467120070591702,2
2012-05-18,-0.020341330617525626,2
2012-05-25,0.012214436394549012,2
2012-06-01,-0.02498953675827983,2
2012-06-08,0.02270862205887799,2
2012-06-15,0.020630384393055062,2
2012-06-22,-0.007811418517903578,2
2012-06-29,0.023284841254017547,2
2012-07-06,0.005347599187121402,2
2012-07-13,-0.0005463412793149922,2
2012-07-20,-0.009767386738181975,2
2012-07-27,0.014904500484868454,2
2012-08-03,0.008997125379003176,2
2012-08-10,-0.00850352952987774,2
2012-08-17,0.010956820254732678,2
2012-08-24,-0.01218125147379905,2
2012-08-31,-0.007742672242919212,2
2012-09-07,0.003979476703542275,2
2012-09-14,-0.003948589715429978,2
2012-09-21,0.014945790751420104,2
2012-09-28,-0.008854273048493542,2
2012-10-05,0.0225840798877779,2
2012-10-12,-0.019133085606593415,2
2012-10-19,-0.010039157583972207,2
2012-10-26,-0.013165408243318907,2
2012-11-02,-0.0006261965756258109,2
2012-11-09,-0.016859865202596035,2
2012-11-16,-0.0004925699644385135,2
2012-11-23,0.04245871193272885,2
2012-11-30,0.008401731207680382,2
2012-12-07,-0.0048836918847695995,2
2012-12-14,-0.00877492946924275,2
2012-12-21,-0.006535271596635146,2
2012-12-28,-0.020598581266626864,2
2013-01-04,0.043313340176287796,2
2013-01-11,0.002548263077601446,2
2013-01-18,0.021839851689883266,2
2013-01-25,0.020264412480381813,2
2013-02-01,-0.0015335568656311591,2
2013-02-08,0.010943269771920625,2
2013-02-15,0.001938013286165881,2
2013-02-22,0.00880713568366504,2
2013-03-01,0.004368300477681538,2
2013-03-08,0.017844638523188863,2
2013-03-15,-0.0006652166346767887,2
2013-03-22,0.01065070988281525,2
2013-03-29,0.012055481461722055,2
2013-04-05,-0.005932358998834797,2
2013-04-12,0.031678174195679185,2
2013-04-19,-0.01043943494571702,2
2013-04-26,0.008572288851190362,2
2013-05-03,0.009545974590199298,2
2013-05-10,0.0060256256735479055,2
2013-05-17,0.020317769270640846,2
2013-05-24,-0.008250066867962416,2
2013-05-31,-0.01668451463476342,2
2013-06-07,0.013373323149358742,2
2013-06-14,-0.005345671178570377,2
2013-06-21,-0.02315963275030063,2
2013-06-28,0.015593245819007921,2
2013-07-05,0.015319101486375908,2
2013-07-12,0.03572372688372418,2
2013-07-19,-0.0022360064327710894,2
2013-07-26,-0.00151560042453876,2
2013-08-02,0.014883354127112447,2
2013-08-09,-0.00941580942634848,2
2013-08-16,-0.034957769067167514,2
2013-08-23,0.007027239768063989,2
2013-08-30,-0.016482651028537798,2
2013-09-06,0.010880869732107775,2
2013-09-13,0.02122177263178397,2
2013-09-20,0.021651744368581964,2
2013-09-27,-0.007132895276803921,2
2013-10-04,0.007530679276939721,2
2013-10-11,-0.002453905688104456,2
2013-10-18,0.021782969253489156,2
2013-10-25,0.023834068222960254,2
2013-11-01,0.002165178983190777,2
2013-11-08,-0.003996117082847871,2
2013-11-15,0.035620650824681584,2
2013-11-22,-0.007258988956206687,2
2013-11-29,0.01565421050527539,2
2013-12-06,-0.006511437169299297,2
2013-12-13,-0.007314604934530925,2
2013-12-20,0.019691129987798463,2
2013-12-27,0.010154835976823134,2
2014-01-03,0.0003364473775094864,2
2014-01-10,0.0009146664692270897,2
2014-01-17,-0.01865370954203272,2
2014-01-24,-0.02629282369180189,2
2014-01-31,-0.008906184615241447,2
2014-02-07,0.012277897139386873,2
