,0,gamma_reg,b_weight
2005-04,-0.00295470505453129,0.0001,0.0
2005-05,0.0009621511066361457,0.0001,0.0
2005-06,0.021139323722535686,0.0001,0.0
2005-07,0.03583764806378092,0.0001,0.0
2005-08,-0.002833925638136147,0.0001,0.0
2005-09,0.05475493816139713,0.0001,0.0
2005-10,-0.0754826675271659,0.0001,0.0
2005-11,0.07495865949611044,0.0001,0.0
2005-12,0.024058219583505947,0.0001,0.0
2006-01,0.09290345221092822,0.0001,0.0
2006-02,0.026236177921563863,0.0001,0.0
2006-03,0.036139987733682793,0.0001,0.0
2006-04,0.03318377872502965,0.0001,0.0
2006-05,-0.0574522559979328,0.0001,0.0
2006-06,0.001961074289668861,0.0001,0.0
2006-07,0.014781778982664147,0.0001,0.0
2006-08,0.03652465967477112,0.0001,0.0
2006-09,0.04497268804145831,0.0001,0.0
2006-10,0.038307322187343965,0.0001,0.0
2006-11,0.04987769421613383,0.0001,0.0
2006-12,0.06112854880049525,0.0001,0.0
2007-01,0.02506361877063016,0.0001,0.0
2007-02,-0.00566478479781039,0.0001,0.0
2007-03,0.014438097494592664,0.0001,0.0
2007-04,0.029627005379704262,0.0001,0.0
2007-05,0.04724699210100868,0.0001,0.0
2007-06,0.04434531606753868,0.0001,0.0
2007-07,0.07037066622069699,0.0001,0.0
2007-08,0.02168270299461143,0.0001,0.0
2007-09,0.1340076987127859,0.0001,0.0
2007-10,0.09288017599341161,0.0001,0.0
2007-11,-0.07863020365578793,0.0001,0.0
2007-12,-0.004943440212089865,0.0001,0.0
2008-01,-0.1818472659039379,0.0001,0.0
2008-02,0.06413140929687144,0.0001,0.0
2008-03,-0.11110057284926188,0.0001,0.0
2008-04,0.1012293810452892,0.0001,0.0
2008-05,-0.006551312946539881,0.0001,0.0
2008-06,-0.1254299492915273,0.0001,0.0
2008-07,-0.004241332639994757,0.0001,0.0
2008-08,-0.05136364928433909,0.0001,0.0
2008-09,-0.2028022223852994,0.0001,0.0
2008-10,-0.2192794220215012,0.0001,0.0
2008-11,0.00923525628116293,0.0001,0.0
2008-12,0.10953581730405691,0.0001,0.0
2009-01,-0.03785480981825003,0.0001,0.0
2009-02,-0.02959796673049742,0.0001,0.0
2009-03,0.10770277823547647,0.0001,0.0
2009-04,0.13480419870286556,0.0001,0.0
2009-05,0.18649530141327336,0.0001,0.0
2009-06,0.007659376388141926,0.0001,0.0
2009-07,0.1479374024036275,0.0001,0.0
2009-08,-0.051094178691877504,0.0001,0.0
2009-09,0.054976972521693666,0.0001,0.0
2009-10,0.04650589048988955,0.0001,0.0
2009-11,0.035681826102128125,0.0001,0.0
2009-12,0.024101629395617913,0.0001,0.0
2010-01,-0.0686508794009335,0.0001,0.0
2010-02,0.024855308417003265,0.0001,0.0
2010-03,0.05777489006223196,0.0001,0.0
2010-04,0.005225025906898154,0.0001,0.0
2010-05,-0.07455394922772052,0.0001,0.0
2010-06,0.007106986356646197,0.0001,0.0
2010-07,0.04933512909086525,0.0001,0.0
2010-08,-0.01073331486512201,0.0001,0.0
2010-09,0.11102265882594922,0.0001,0.0
2010-10,0.013921022027789455,0.0001,0.0
2010-11,-0.006459808820413138,0.0001,0.0
2010-12,-0.005585846796815564,0.0001,0.0
2011-01,-0.0013558738201370742,0.0001,0.0
2011-02,-0.029279693945980977,0.0001,0.0
2011-03,0.025168080998260456,0.0001,0.0
2011-04,0.027503304657126082,0.0001,0.0
2011-05,-0.00873880971146222,0.0001,0.0
2011-06,-0.03345835780713295,0.0001,0.0
2011-07,-0.009282193228632364,0.0001,0.0
2011-08,-0.08935509196767928,0.0001,0.0
2011-09,-0.1552654570741125,0.0001,0.0
2011-10,0.13085041726052393,0.0001,0.0
2011-11,-0.06987087158903901,0.0001,0.0
2011-12,0.0020089683958873106,0.0001,0.0
2012-01,0.07913242936748854,0.0001,0.0
2012-02,0.0821657823023236,0.0001,0.0
2012-03,-0.04421890336180607,0.0001,0.0
2012-04,0.018791200076763825,0.0001,0.0
2012-05,-0.10295148011121698,0.0001,0.0
2012-06,0.007986185188695219,0.0001,0.0
2012-07,0.00067413220820131,0.0001,0.0
2012-08,-0.0017013026348677094,0.0001,0.0
2012-09,0.05860139570185568,0.0001,0.0
2012-10,0.04391118878737517,0.0001,0.0
2012-11,0.014365237210302209,0.0001,0.0
2012-12,0.03129237906580026,0.0001,0.0
2013-01,0.038369659724248814,0.0001,0.0
2013-02,-0.014593701393112835,0.0001,0.0
2013-03,-0.02986313165482002,0.0001,0.0
2013-04,0.006156614820587172,0.0001,0.0
2013-05,0.008364489700203911,0.0001,0.0
2013-06,-0.07574056836383111,0.0001,0.0
2013-07,0.037484405376722506,0.0001,0.0
2013-08,0.019239433387552962,0.0001,0.0
2013-09,0.04130123635948902,0.0001,0.0
2013-10,0.024123748336863763,0.0001,0.0
2013-11,0.03721159723268811,0.0001,0.0
2013-12,-0.015014205779188473,0.0001,0.0
2014-01,-0.043487306023849995,0.0001,0.0
2014-02,0.036950627986750154,0.0001,0.0
2014-03,-0.033204430952617436,0.0001,0.0
2014-04,-0.012723181633885335,0.0001,0.0
2014-05,0.02222538429572851,0.0001,0.0
2014-06,0.01602447331777648,0.0001,0.0
2014-07,0.06519637450127141,0.0001,0.0
2014-08,0.00898465721184591,0.0001,0.0
2014-09,-0.0553227288032893,0.0001,0.0
2014-10,0.03389553459516924,0.0001,0.0
2014-11,-0.009121387476205237,0.0001,0.0
2014-12,-0.028180679732705535,0.0001,0.0
2015-01,0.025936224965955042,0.0001,0.0
2015-02,0.011938551236606455,0.0001,0.0
2015-03,0.021115615384813952,0.0001,0.0
2015-04,0.1534311973379738,0.0001,0.0
2015-05,-0.023381753360254654,0.0001,0.0
2015-06,-0.062265412651353505,0.0001,0.0
2015-07,-0.08562261364744142,0.0001,0.0
2015-08,-0.11029296229694319,0.0001,0.0
2015-09,-0.022540803244158934,0.0001,0.0
2015-10,0.0839634677368035,0.0001,0.0
2015-11,-0.034712137889217655,0.0001,0.0
2015-12,-0.004971091500166482,0.0001,0.0
2016-01,-0.11205491335101905,0.0001,0.0
2016-02,0.0005923676234611723,0.0001,0.0
2016-03,0.1021998356909087,0.0001,0.0
2016-04,0.011489220607097946,0.0001,0.0
2016-05,-0.01644484080275225,0.0001,0.0
2016-06,0.014201385296281455,0.0001,0.0
2016-07,0.02978462497922736,0.0001,0.0
2016-08,0.04307988760192092,0.0001,0.0
2016-09,0.013988182029796539,0.0001,0.0
2016-10,-0.009224131830150634,0.0001,0.0
2016-11,0.007832371699319107,0.0001,0.0
2016-12,-0.03600859576941605,0.0001,0.0
2017-01,0.07123429438967706,0.0001,0.0
2017-02,0.02114124157315403,0.0001,0.0
2017-03,0.018412520182715282,0.0001,0.0
2017-04,0.0073971347938095455,0.0001,0.0
2017-05,0.025152951357653164,0.0001,0.0
2017-06,0.01296345026594968,0.0001,0.0
2017-07,0.046865879968855564,0.0001,0.0
2017-08,0.03469547134188262,0.0001,0.0
2017-09,0.020826381072686518,0.0001,0.0
2017-10,0.02050105401957364,0.0001,0.0
2017-11,0.008303203029263873,0.0001,0.0
2017-12,0.03860539331771007,0.0001,0.0
2018-01,0.07963600706464401,0.0001,0.0
2018-02,-0.04411449424582144,0.0001,0.0
2018-03,-0.01414055258109782,0.0001,0.0
2018-04,0.017019094572203772,0.0001,0.0
2018-05,0.03016655769816433,0.0001,0.0
2018-06,-0.06004909253618323,0.0001,0.0
2018-07,-0.017631322136254856,0.0001,0.0
2018-08,-0.035566719154276304,0.0001,0.0
2018-09,-0.004679267312915002,0.0001,0.0
2018-10,-0.11016585741650689,0.0001,0.0
2018-11,0.05632138120693686,0.0001,0.0
2018-12,-0.04851223730754296,0.0001,0.0
2019-01,0.08245667540859766,0.0001,0.0
2019-02,0.03445512113663535,0.0001,0.0
2019-03,0.020213144822709958,0.0001,0.0
2019-04,0.0028052034011658167,0.0001,0.0
2019-05,-0.0881967764987047,0.0001,0.0
2019-06,0.049126811582302796,0.0001,0.0
2019-07,-0.013947107225896281,0.0001,0.0
2019-08,-0.04728336922582424,0.0001,0.0
2019-09,0.006182096888298855,0.0001,0.0
2019-10,0.033663907198980055,0.0001,0.0
2019-11,-0.019241726582221938,0.0001,0.0
2019-12,0.072973510296966,0.0001,0.0
2020-01,-0.06633542672725895,0.0001,0.0
2020-02,0.0017167503376354447,0.0001,0.0
2020-03,-0.10920382803880167,0.0001,0.0
2020-04,0.07823503840422635,0.0001,0.0
2020-05,-0.03187881048425219,0.0001,0.0
2020-06,0.06298079872676764,0.0001,0.0
2020-07,0.06912247829982734,0.0001,0.0
2020-08,0.03146169708927013,0.0001,0.0
2020-09,-0.043817017361159234,0.0001,0.0
2020-10,0.014423977869454506,0.0001,0.0
2020-11,0.0958457971479021,0.0001,0.0
2020-12,0.047433263073196445,0.0001,0.0
2021-01,0.03673777085854518,0.0001,0.0
2021-02,0.05226276675724971,0.0001,0.0
2021-03,-0.031248626214733663,0.0001,0.0
2021-04,0.03036440218741881,0.0001,0.0
2021-05,0.028919785190984884,0.0001,0.0
2021-06,-0.001127936834924628,0.0001,0.0
2021-07,-0.0709850746540524,0.0001,0.0
2021-08,0.026122139995379982,0.0001,0.0
2021-09,-0.037761874803947694,0.0001,0.0
2021-10,0.0039947532919275995,0.0001,0.0
2021-11,-0.04518863151712853,0.0001,0.0
2021-12,-0.00857118026654732,0.0001,0.0
2022-01,-0.011052293105030128,0.0001,0.0
2022-02,0.0014269445834150518,0.0001,0.0
2005-04,-0.00011724537600019905,0.0001,0.3333333333333333
2005-05,-0.003016253261154112,0.0001,0.3333333333333333
2005-06,0.02248091368415729,0.0001,0.3333333333333333
2005-07,0.03507829338673455,0.0001,0.3333333333333333
2005-08,-0.015247989759363466,0.0001,0.3333333333333333
2005-09,0.029213397896339255,0.0001,0.3333333333333333
2005-10,-0.0724852607455545,0.0001,0.3333333333333333
2005-11,0.0612916925148214,0.0001,0.3333333333333333
2005-12,0.027003746154504918,0.0001,0.3333333333333333
2006-01,0.11705674946523634,0.0001,0.3333333333333333
2006-02,0.022567423791091577,0.0001,0.3333333333333333
2006-03,0.023218401851326287,0.0001,0.3333333333333333
2006-04,0.031086768474696394,0.0001,0.3333333333333333
2006-05,-0.06472742545399561,0.0001,0.3333333333333333
2006-06,0.00912607416117987,0.0001,0.3333333333333333
2006-07,0.00564333677108507,0.0001,0.3333333333333333
2006-08,0.03481600520124996,0.0001,0.3333333333333333
2006-09,0.03267266397054865,0.0001,0.3333333333333333
2006-10,0.037751794304531815,0.0001,0.3333333333333333
2006-11,0.055326315057647665,0.0001,0.3333333333333333
2006-12,0.07432465616691133,0.0001,0.3333333333333333
2007-01,0.010100312856749807,0.0001,0.3333333333333333
2007-02,-0.0017506251526033367,0.0001,0.3333333333333333
2007-03,0.015318775501976013,0.0001,0.3333333333333333
2007-04,0.03529961873546421,0.0001,0.3333333333333333
2007-05,0.06173614502378258,0.0001,0.3333333333333333
2007-06,0.0417341002339475,0.0001,0.3333333333333333
2007-07,0.053916622792298904,0.0001,0.3333333333333333
2007-08,0.012474013504006573,0.0001,0.3333333333333333
2007-09,0.13184033056234365,0.0001,0.3333333333333333
2007-10,0.07304056406809964,0.0001,0.3333333333333333
2007-11,-0.055969344154100875,0.0001,0.3333333333333333
2007-12,0.004520849347670656,0.0001,0.3333333333333333
2008-01,-0.1625701316976239,0.0001,0.3333333333333333
2008-02,0.06569812627063475,0.0001,0.3333333333333333
2008-03,-0.08955101868134921,0.0001,0.3333333333333333
2008-04,0.045406853085294754,0.0001,0.3333333333333333
2008-05,-0.013878521104744516,0.0001,0.3333333333333333
2008-06,-0.120478280151538,0.0001,0.3333333333333333
2008-07,-0.042558762964671065,0.0001,0.3333333333333333
2008-08,-0.028212854865769795,0.0001,0.3333333333333333
2008-09,-0.1519081997844832,0.0001,0.3333333333333333
2008-10,-0.05919016180120957,0.0001,0.3333333333333333
2008-11,0.08118396003115712,0.0001,0.3333333333333333
2008-12,-0.03401852272678724,0.0001,0.3333333333333333
2009-01,0.008694850557599419,0.0001,0.3333333333333333
2009-02,0.02295280366033899,0.0001,0.3333333333333333
2009-03,-0.0451376653959316,0.0001,0.3333333333333333
2009-04,-0.05174991050595741,0.0001,0.3333333333333333
2009-05,0.09302422787084749,0.0001,0.3333333333333333
2009-06,0.027880982495863297,0.0001,0.3333333333333333
2009-07,0.10622165605093621,0.0001,0.3333333333333333
2009-08,-0.050675538112321575,0.0001,0.3333333333333333
2009-09,0.06507881755335394,0.0001,0.3333333333333333
2009-10,0.04700158369048456,0.0001,0.3333333333333333
2009-11,0.07429342493275572,0.0001,0.3333333333333333
2009-12,0.04720635270883523,0.0001,0.3333333333333333
2010-01,-0.06538049041636713,0.0001,0.3333333333333333
2010-02,0.030447517683540763,0.0001,0.3333333333333333
2010-03,0.0503841958304984,0.0001,0.3333333333333333
2010-04,0.03320558673358488,0.0001,0.3333333333333333
2010-05,-0.06858779727770775,0.0001,0.3333333333333333
2010-06,0.029784596822978578,0.0001,0.3333333333333333
2010-07,0.003309635083407989,0.0001,0.3333333333333333
2010-08,0.0017793080339154332,0.0001,0.3333333333333333
2010-09,0.0993576350878682,0.0001,0.3333333333333333
2010-10,-0.010598691407978292,0.0001,0.3333333333333333
2010-11,-0.02241656468616067,0.0001,0.3333333333333333
2010-12,-0.017709461675957494,0.0001,0.3333333333333333
2011-01,-0.0328473401158115,0.0001,0.3333333333333333
2011-02,-0.027238893765369206,0.0001,0.3333333333333333
2011-03,0.030549784428033407,0.0001,0.3333333333333333
2011-04,0.03309552366212706,0.0001,0.3333333333333333
2011-05,0.00984506566280148,0.0001,0.3333333333333333
2011-06,-0.023416166447837044,0.0001,0.3333333333333333
2011-07,-0.00620446861921207,0.0001,0.3333333333333333
2011-08,-0.07322603193297952,0.0001,0.3333333333333333
2011-09,-0.0918296828504757,0.0001,0.3333333333333333
2011-10,0.03984668055700348,0.0001,0.3333333333333333
2011-11,-0.008168454337631841,0.0001,0.3333333333333333
2011-12,-0.02737862611683805,0.0001,0.3333333333333333
2012-01,0.021187714804727597,0.0001,0.3333333333333333
2012-02,0.0480807133017073,0.0001,0.3333333333333333
2012-03,-0.0031158800211785603,0.0001,0.3333333333333333
2012-04,0.019092153418164427,0.0001,0.3333333333333333
2012-05,-0.10137519371843032,0.0001,0.3333333333333333
2012-06,0.026136722654031583,0.0001,0.3333333333333333
2012-07,0.0074143945168590915,0.0001,0.3333333333333333
2012-08,0.026583871757683602,0.0001,0.3333333333333333
2012-09,0.027463359862419785,0.0001,0.3333333333333333
2012-10,0.014844653263114578,0.0001,0.3333333333333333
2012-11,-0.025621980851708005,0.0001,0.3333333333333333
2012-12,-0.018694860148431393,0.0001,0.3333333333333333
2013-01,0.09935728264955233,0.0001,0.3333333333333333
2013-02,0.017276695012827435,0.0001,0.3333333333333333
2013-03,0.01767178846161673,0.0001,0.3333333333333333
2013-04,0.0279939269016072,0.0001,0.3333333333333333
2013-05,0.05520374830581639,0.0001,0.3333333333333333
2013-06,-0.035470568378198716,0.0001,0.3333333333333333
2013-07,0.04136523247755384,0.0001,0.3333333333333333
2013-08,-0.0038994943850191146,0.0001,0.3333333333333333
2013-09,0.03973582651806372,0.0001,0.3333333333333333
2013-10,0.02798806187204514,0.0001,0.3333333333333333
2013-11,0.04154063164971155,0.0001,0.3333333333333333
2013-12,0.02263584119919924,0.0001,0.3333333333333333
2014-01,-0.015614225083311273,0.0001,0.3333333333333333
2014-02,0.06568139035399945,0.0001,0.3333333333333333
2014-03,-0.056080587840612324,0.0001,0.3333333333333333
2014-04,-0.02613604781775542,0.0001,0.3333333333333333
2014-05,0.029277989768472387,0.0001,0.3333333333333333
2014-06,0.0279083042071789,0.0001,0.3333333333333333
2014-07,0.018510577493672343,0.0001,0.3333333333333333
2014-08,0.019814283243006756,0.0001,0.3333333333333333
2014-09,-0.055653963058479354,0.0001,0.3333333333333333
2014-10,0.0544216809020839,0.0001,0.3333333333333333
2014-11,-0.010187719885467267,0.0001,0.3333333333333333
2014-12,-0.05222048199969492,0.0001,0.3333333333333333
2015-01,0.07568452095055526,0.0001,0.3333333333333333
2015-02,-0.006544156555252835,0.0001,0.3333333333333333
2015-03,0.03863569901486165,0.0001,0.3333333333333333
2015-04,0.11017154129200321,0.0001,0.3333333333333333
2015-05,-0.03304321077959393,0.0001,0.3333333333333333
2015-06,-0.04027614370082529,0.0001,0.3333333333333333
2015-07,-0.021055450238927742,0.0001,0.3333333333333333
2015-08,-0.08550176999178052,0.0001,0.3333333333333333
2015-09,0.063107193148069,0.0001,0.3333333333333333
2015-10,0.024936035620416935,0.0001,0.3333333333333333
2015-11,0.03428960726007112,0.0001,0.3333333333333333
2015-12,0.002885110253590716,0.0001,0.3333333333333333
2016-01,-0.11218012326699789,0.0001,0.3333333333333333
2016-02,-0.05858531201820722,0.0001,0.3333333333333333
2016-03,0.06939812855564642,0.0001,0.3333333333333333
2016-04,-0.06837312763838069,0.0001,0.3333333333333333
2016-05,0.1345195333780464,0.0001,0.3333333333333333
2016-06,-0.009707462691914553,0.0001,0.3333333333333333
2016-07,0.14886388517941745,0.0001,0.3333333333333333
2016-08,0.13905653586430491,0.0001,0.3333333333333333
2016-09,0.020775504857102,0.0001,0.3333333333333333
2016-10,-0.06907150409378922,0.0001,0.3333333333333333
