,0,gamma_reg,b_weight
2010-01,-0.041687641880681386,0.01,0.0
2010-02,0.029934440493147627,0.01,0.0
2010-03,0.05920429350421186,0.01,0.0
2010-04,0.0174516590497765,0.01,0.0
2010-05,-0.0763049058487136,0.01,0.0
2010-06,-0.04908731048279537,0.01,0.0
2010-07,0.07565237197223833,0.01,0.0
2010-08,-0.03271802492626259,0.01,0.0
2010-09,0.08926766924660852,0.01,0.0
2010-10,0.037312821971626914,0.01,0.0
2010-11,0.003812888672381491,0.01,0.0
2010-12,0.06724595389856527,0.01,0.0
2011-01,0.016020640985950792,0.01,0.0
2011-02,0.03340789538914507,0.01,0.0
2011-03,0.01125179939506931,0.01,0.0
2011-04,0.03149236514849859,0.01,0.0
2011-05,-0.006914748566260133,0.01,0.0
2011-06,-0.01549495068098625,0.01,0.0
2011-07,-0.023904241032116705,0.01,0.0
2011-08,-0.04989003029644236,0.01,0.0
2011-09,-0.07638402065420535,0.01,0.0
2011-10,0.10857160754557241,0.01,0.0
2011-11,0.0004905865214968799,0.01,0.0
2011-12,0.00959493279282321,0.01,0.0
2012-01,0.0411225732278437,0.01,0.0
2012-02,0.036294830652440435,0.01,0.0
2012-03,0.023312674209346677,0.01,0.0
2012-04,0.0006692245727544701,0.01,0.0
2012-05,-0.05344761031246796,0.01,0.0
2012-06,0.04056717154470302,0.01,0.0
2012-07,0.01569500778964969,0.01,0.0
2012-08,0.01609514109098702,0.01,0.0
2012-09,0.02667281532225077,0.01,0.0
2012-10,-0.015287218082457671,0.01,0.0
2012-11,0.0027834266808820407,0.01,0.0
2012-12,0.01007653787409115,0.01,0.0
2013-01,0.052252902848834624,0.01,0.0
2013-02,0.01155552542939269,0.01,0.0
2013-03,0.03800147413632542,0.01,0.0
2013-04,0.02280038783518138,0.01,0.0
2013-05,0.007541252394774051,0.01,0.0
2013-06,-0.012451592173787171,0.01,0.0
2013-07,0.04926395140566127,0.01,0.0
2013-08,-0.028167896127467805,0.01,0.0
2013-09,0.031274638914735337,0.01,0.0
2013-10,0.04695609995114039,0.01,0.0
2013-11,0.01814975589201255,0.01,0.0
2013-12,0.02509721623612984,0.01,0.0
2014-01,-0.02959739715785243,0.01,0.0
2014-02,0.043844956281940586,0.01,0.0
2014-03,0.011932012691536811,0.01,0.0
2014-04,0.00958100672122316,0.01,0.0
2014-05,0.02221057532065268,0.01,0.0
2014-06,0.022342293979964522,0.01,0.0
2014-07,-0.019301432691115093,0.01,0.0
2014-08,0.03782632838803794,0.01,0.0
2014-09,-0.0200962754203132,0.01,0.0
2014-10,0.02374333139913855,0.01,0.0
2014-11,0.01814558600122711,0.01,0.0
2014-12,-0.005745982525013271,0.01,0.0
2015-01,-0.021481761614608533,0.01,0.0
2015-02,0.0505493162623922,0.01,0.0
2015-03,-0.01662917070881215,0.01,0.0
2015-04,0.014146088577465698,0.01,0.0
2015-05,0.005962170078748691,0.01,0.0
2015-06,-0.02445516654323828,0.01,0.0
2015-07,0.00782468629468672,0.01,0.0
2015-08,-0.053632421036803185,0.01,0.0
2015-09,-0.0305673489397568,0.01,0.0
2015-10,0.08097287116300295,0.01,0.0
2015-11,-0.0006167200796080698,0.01,0.0
2015-12,-0.01829156055595537,0.01,0.0
2016-01,-0.03820422375687284,0.01,0.0
2016-02,0.00923090193186022,0.01,0.0
2016-03,0.07222326875289399,0.01,0.0
2016-04,0.011308455097088742,0.01,0.0
2016-05,0.01142281086806042,0.01,0.0
2016-06,0.01763221941115544,0.01,0.0
2016-07,0.03046794926991643,0.01,0.0
2016-08,-0.00828454776860834,0.01,0.0
2016-09,0.0008553647776081508,0.01,0.0
2016-10,-0.02335034243073171,0.01,0.0
2016-11,0.03749257870267516,0.01,0.0
2016-12,0.02325183308529246,0.01,0.0
2017-01,0.01600234616680115,0.01,0.0
2017-02,0.03025773409198542,0.01,0.0
2017-03,-9.34918899906604e-05,0.01,0.0
2017-04,0.0034958960563977307,0.01,0.0
2017-05,0.0072323324776724695,0.01,0.0
2017-06,0.001044350582573799,0.01,0.0
2017-07,0.02207379937659241,0.01,0.0
2017-08,-0.00199750733523913,0.01,0.0
2017-09,0.023837110060356312,0.01,0.0
2017-10,0.010891530121179521,0.01,0.0
2017-11,0.03175813935502592,0.01,0.0
2017-12,0.012310267039892481,0.01,0.0
2018-01,0.03866882055349133,0.01,0.0
2018-02,-0.049823061898514126,0.01,0.0
2018-03,-0.01474426090332771,0.01,0.0
2018-04,0.006901738277176147,0.01,0.0
2018-05,0.01565957132423216,0.01,0.0
2018-06,0.010267529712518632,0.01,0.0
2018-07,0.029548355721021602,0.01,0.0
2018-08,0.01947818340837309,0.01,0.0
2018-09,0.003473109411665419,0.01,0.0
2018-10,-0.06371954335725628,0.01,0.0
2018-11,0.02034477666031702,0.01,0.0
2018-12,-0.08943463468647586,0.01,0.0
2019-01,0.07358122049090621,0.01,0.0
2019-02,0.03089114618743031,0.01,0.0
2019-03,0.014702224807515351,0.01,0.0
2019-04,0.02561324220785524,0.01,0.0
2019-05,-0.06353076462910535,0.01,0.0
2019-06,0.07125550108735185,0.01,0.0
2019-07,0.004776265989535702,0.01,0.0
2019-08,-0.01567838602998032,0.01,0.0
2019-09,0.02392974447249791,0.01,0.0
2019-10,0.011129580224910536,0.01,0.0
2019-11,0.023521372702300508,0.01,0.0
2019-12,0.030282599496456633,0.01,0.0
2020-01,-0.014637076743822402,0.01,0.0
2020-02,-0.08829869231799192,0.01,0.0
2020-03,-0.1481611828927234,0.01,0.0
2020-04,0.13516462834513326,0.01,0.0
2020-05,0.04634763952525825,0.01,0.0
2020-06,0.006978424320554611,0.01,0.0
2020-07,0.04996604201299415,0.01,0.0
2020-08,0.04946663145092661,0.01,0.0
2020-09,-0.03528069626536129,0.01,0.0
2020-10,-0.019526493655801443,0.01,0.0
2020-11,0.1238713380665539,0.01,0.0
2020-12,0.0340115125539201,0.01,0.0
2021-01,-0.00864169878588673,0.01,0.0
2021-02,0.03537759116705248,0.01,0.0
2021-03,0.05246337458597909,0.01,0.0
2021-04,0.04353949760439562,0.01,0.0
2021-05,0.00921427528060698,0.01,0.0
2021-06,0.008477827119857128,0.01,0.0
2021-07,0.01046464669778072,0.01,0.0
2021-08,0.01494729213332218,0.01,0.0
2021-09,-0.033675911171653486,0.01,0.0
2021-10,0.061309779083608615,0.01,0.0
2021-11,-0.0259085714564948,0.01,0.0
2010-01,-0.04404907040642141,0.01,0.5
2010-02,0.026203485671350144,0.01,0.5
2010-03,0.052319402459206465,0.01,0.5
2010-04,0.015507667490184918,0.01,0.5
2010-05,-0.07579821420676935,0.01,0.5
2010-06,-0.04654104308938528,0.01,0.5
2010-07,0.07597219884415846,0.01,0.5
2010-08,-0.02565831467078323,0.01,0.5
2010-09,0.08924639751212324,0.01,0.5
2010-10,0.03955006073091109,0.01,0.5
2010-11,0.004695908082340912,0.01,0.5
2010-12,0.0621923617083042,0.01,0.5
2011-01,0.013262684141098846,0.01,0.5
2011-02,0.034506713282797405,0.01,0.5
2011-03,0.01556809345696469,0.01,0.5
2011-04,0.03513446948372621,0.01,0.5
2011-05,-0.0028007911409395694,0.01,0.5
2011-06,-0.013997551023701909,0.01,0.5
2011-07,-0.02106325335141819,0.01,0.5
2011-08,-0.04337051937946281,0.01,0.5
2011-09,-0.06899347560948875,0.01,0.5
2011-10,0.09677111416753664,0.01,0.5
2011-11,0.00788376378656879,0.01,0.5
2011-12,0.008504611685598596,0.01,0.5
2012-01,0.03030975472507514,0.01,0.5
2012-02,0.03458732365105831,0.01,0.5
2012-03,0.018063208745861314,0.01,0.5
2012-04,0.0010089898897800548,0.01,0.5
2012-05,-0.04667231632191485,0.01,0.5
2012-06,0.03747035474216461,0.01,0.5
2012-07,0.018596647835872136,0.01,0.5
2012-08,0.011994344620834886,0.01,0.5
2012-09,0.025718686789513806,0.01,0.5
2012-10,-0.018860591229868964,0.01,0.5
2012-11,0.004967311739164322,0.01,0.5
2012-12,0.002415946524116492,0.01,0.5
2013-01,0.053873879652984305,0.01,0.5
2013-02,0.014157794090380522,0.01,0.5
2013-03,0.04199387857028787,0.01,0.5
2013-04,0.02869291196908147,0.01,0.5
2013-05,-0.0018758274442657007,0.01,0.5
2013-06,-0.005833002478779381,0.01,0.5
2013-07,0.048413132230026246,0.01,0.5
2013-08,-0.03124164397221467,0.01,0.5
2013-09,0.029706901763261993,0.01,0.5
2013-10,0.04865166873266441,0.01,0.5
2013-11,0.017130052831981508,0.01,0.5
2013-12,0.023409803285051822,0.01,0.5
2014-01,-0.027401275492579848,0.01,0.5
2014-02,0.04348068764515047,0.01,0.5
2014-03,0.010476662526859385,0.01,0.5
2014-04,0.009032893248681072,0.01,0.5
2014-05,0.021832375802480854,0.01,0.5
2014-06,0.021747637674524672,0.01,0.5
2014-07,-0.019596223339755126,0.01,0.5
